PAO1_ID,Name,Product.Name,PA14_ID
PA4643,,hypothetical protein,PA14_61440
PA4644,,hypothetical protein,PA14_61450
PA4645,,probable purine/pyrimidine phosphoribosyl transferase,PA14_61460
PA4646,upp,uracil phosphoribosyltransferase,PA14_61470
PA4647,uraA,uracil permease,PA14_61480
PA4648,cupE1,Pilin subunit CupE1,PA14_61500
PA4649,cupE2,Pilin subunit CupE2,PA14_61510
PA4650,cupE3,Pilin subunit CupE3,PA14_61520
PA4651,cupE4,Pilin assembly chaperone CupE4,PA14_61530
PA4652,cupE5,Fimbrial usher protein CupE5,PA14_61540
PA4653,cupE6,Adhesin-like protein CupE6,PA14_61550
PA4654,,probable major facilitator superfamily (MFS) transporter,PA14_61560
PA4655,hemH,ferrochelatase,PA14_61580
PA4656,,conserved hypothetical protein,PA14_61590
PA4657,,hypothetical protein,PA14_61600
PA4658,,hypothetical protein,PA14_61610
PA4659,,probable transcriptional regulator,PA14_61620
PA4660,phr,deoxyribodipyrimidine photolyase,PA14_61640
PA4661,pagL,Lipid A 3-O-deacylase,PA14_61650
PA4662,murI,glutamate racemase,PA14_61660
PA4663,moeB,molybdopterin biosynthesis MoeB protein,PA14_61670
PA4664,prmC,"S-adenosylmethionine-dependent methyltransferase, PrmC",PA14_61680
PA4665,prfA,peptide chain release factor 1,PA14_61700
PA4666,hemA,glutamyl-tRNA reductase,PA14_61710
PA4667,,hypothetical protein,PA14_61720
PA4668,lolB,lipoprotein localization protein LolB,PA14_61740
PA4669,ipk,isopentenyl monophosphate kinase,PA14_61750
PA4670,prs,ribose-phosphate pyrophosphokinase,PA14_61770
PA4671,,probable ribosomal protein L25,PA14_61780
PA4672,,peptidyl-tRNA hydrolase,PA14_61790
PA4673,,conserved hypothetical protein,PA14_61820
PA4674,,Antitoxin HigA,PA14_61840
PA4675,chtA,ChtA,PA14_61850
PA4676,,probable carbonic anhydrase,PA14_61860
PA4677,,hypothetical protein,PA14_61870
PA4678,rimI,peptide n-acetyltransferase RimI,PA14_61880
PA4679,,hypothetical protein,PA14_61890
PA4680,,hypothetical protein,PA14_61910
PA4681,,hypothetical protein,PA14_61920
PA4682,,hypothetical protein,PA14_61940
PA4683,,hypothetical protein,PA14_61950
PA4684,,hypothetical protein,PA14_61960
PA4685,,hypothetical protein,PA14_61980
PA4686,,hypothetical protein,PA14_61990
PA4687,hitA,ferric iron-binding periplasmic protein HitA,PA14_62000
PA4688,hitB,iron (III)-transport system permease HitB,PA14_62010
PA4689,,hypothetical protein,PA14_62020
PA4690,still frameshift hypothetical protein,,
PA4691,,hypothetical protein,PA14_62100
PA4692,,conserved hypothetical protein,PA14_62110
PA4693,pssA,phosphatidylserine synthase,PA14_62120
PA4694,ilvC,ketol-acid reductoisomerase,PA14_62130
PA4695,ilvH,acetolactate synthase isozyme III small subunit,PA14_62150
PA4696,ilvI,acetolactate synthase large subunit,PA14_62160
PA4697,,hypothetical protein,PA14_62170
PA4698,,hypothetical protein,PA14_62180
PA4699,,hypothetical protein,PA14_62190
PA4700,mrcB,penicillin-binding protein 1B,PA14_62200
PA4701,,conserved hypothetical protein,PA14_62230
PA4702,,hypothetical protein,PA14_62240
PA4703,,hypothetical protein,PA14_62250
PA4704,cbpA,cAMP-binding protein A,PA14_62260
PA4705,phuW,PhuW,PA14_62270
PA4706,phuV,PhuV,PA14_62280
PA4707,phuU,PhuU,PA14_62290
PA4708,phuT,"Heme-transport protein, PhuT",PA14_62300
PA4709,phuS,PhuS,PA14_62330
PA4710,phuR,Heme/Hemoglobin uptake outer membrane receptor PhuR precursor,PA14_62350
PA4711,,hypothetical protein,PA14_62360
PA4712,,hypothetical protein,PA14_62370
PA4713,,hypothetical protein,PA14_62380
PA4714,,conserved hypothetical protein,PA14_62390
PA4715,,probable aminotransferase,PA14_62400
PA4716,,hypothetical protein,PA14_62410
PA4717,,conserved hypothetical protein,PA14_62420
PA4718,,hypothetical protein,PA14_62430
PA4719,,probable transporter,PA14_62440
PA4720,trmA,tRNA (uracil-5-)-methyltransferase,PA14_62450
PA4721,,conserved hypothetical protein,PA14_62470
PA4722,,probable aminotransferase,PA14_62480
PA4723,dksA,suppressor protein DksA,PA14_62490
PA4724,,probable aminoacyl-transfer RNA synthetase (class I),PA14_62510
PA4725,cbrA,two-component sensor CbrA,PA14_62530
PA4726,cbrB,two-component response regulator CbrB,PA14_62540
PA4727,pcnB,poly(A) polymerase,PA14_62560
PA4728,folK,2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase,PA14_62570
PA4729,panB,3-methyl-2-oxobutanoate hydroxymethyltransferase,PA14_62580
PA4730,panC,pantoate--beta-alanine ligase,PA14_62590
PA4731,panD,aspartate 1-decarboxylase precursor,PA14_62600
PA4732,pgi,glucose-6-phosphate isomerase,PA14_62620
PA4733,acsB,acetyl-coenzyme A synthetase,PA14_62630
PA4734,,hypothetical protein,PA14_62640
PA4735,,hypothetical protein,PA14_62650
PA4736,,hypothetical protein,PA14_62660
PA4737,,hypothetical protein,PA14_62670
PA4738,,conserved hypothetical protein,PA14_62680
PA4739,,conserved hypothetical protein,PA14_62690
PA4740,pnp,polyribonucleotide nucleotidyltransferase,PA14_62710
PA4741,rpsO,30S ribosomal protein S15,PA14_62720
PA4742,truB,tRNA pseudouridine 55 synthase,PA14_62730
PA4743,rbfA,ribosome-binding factor A,PA14_62740
PA4744,infB,translation initiation factor IF-2,PA14_62760
PA4745,nusA,N utilization substance protein A,PA14_62770
PA4746,,conserved hypothetical protein,PA14_62780
PA4747,secG,secretion protein SecG,PA14_62810
PA4748,tpiA,triosephosphate isomerase,PA14_62830
PA4749,glmM,phosphoglucosamine mutase,PA14_62840
PA4750,folP,dihydropteroate synthase,PA14_62850
PA4751,ftsH,cell division protein FtsH,PA14_62860
PA4752,ftsJ,cell division protein FtsJ,PA14_62870
PA4753,,conserved hypothetical protein,PA14_62880
PA4754,,hypothetical protein,PA14_62890
PA4755,greA,transcription elongation factor GreA,PA14_62900
PA4756,carB,carbamoylphosphate synthetase large subunit,PA14_62910
PA4757,,conserved hypothetical protein,PA14_62920
PA4758,carA,carbamoyl-phosphate synthase small chain,PA14_62930
PA4759,dapB,dihydrodipicolinate reductase,PA14_62940
PA4760,dnaJ,DnaJ protein,PA14_62960
PA4761,dnaK,DnaK protein,PA14_62970
PA4762,grpE,heat shock protein GrpE,PA14_62990
PA4763,recN,DNA repair protein RecN,PA14_63010
PA4764,fur,ferric uptake regulation protein,PA14_63020
PA4765,omlA,Outer membrane lipoprotein OmlA precursor,PA14_63030
PA4766,,conserved hypothetical protein,PA14_63040
PA4767,,conserved hypothetical protein,PA14_63050
PA4768,smpB,SmpB protein,PA14_63060
PA4769,,probable transcriptional regulator,PA14_63070
PA4770,lldP,L-lactate permease,PA14_63080
PA4771,lldD,L-lactate dehydrogenase,PA14_63090
PA4772,,probable ferredoxin,PA14_63100
PA4773,,hypothetical protein,PA14_63110
PA4774,,hypothetical protein,PA14_63120
PA4775,,hypothetical protein,PA14_63130
PA4776,pmrA,PmrA: two-component regulator system response regulator PmrA,PA14_63150
PA4777,pmrB,PmrB: two-component regulator system signal sensor kinase PmrB,PA14_63160
PA4778,cueR,CueR,PA14_63170
PA4779,,hypothetical protein,PA14_63190
PA4780,,conserved hypothetical protein,PA14_63200
PA4781,,cyclic di-GMP phosphodiesterase,PA14_63210
PA4782,,hypothetical protein,PA14_63220
PA4783,,conserved hypothetical protein,PA14_63230
PA4784,,probable transcriptional regulator,PA14_63240
PA4785,,probable acyl-CoA thiolase,PA14_63250
PA4786,,probable short-chain dehydrogenase,PA14_63270
PA4787,,probable transcriptional regulator,PA14_63280
PA4788,,hypothetical protein,PA14_63290
PA4789,,conserved hypothetical protein,PA14_63300
PA4790,,conserved hypothetical protein,PA14_63310
PA4791,,hypothetical protein,PA14_63320
PA4792,,conserved hypothetical protein,PA14_63330
PA4793,,hypothetical protein,PA14_63340
PA4794,,hypothetical protein,PA14_63350
PA4795,,hypothetical protein,PA14_63360
PA4796,,hypothetical protein,PA14_63370
PA4798,,hypothetical protein,PA14_63380
PA4799,,hypothetical protein,PA14_63390
PA4800,,hypothetical protein,PA14_63410
PA4801,,hypothetical protein,PA14_63430
PA4802,,hypothetical protein,
PA4803,,hypothetical protein,PA14_63470
PA4804,,"POTRA-like domain-containing usher, CupB3",PA14_63480
PA4805,,probable class III aminotransferase,PA14_63500
PA4806,,probable transcriptional regulator,PA14_63520
PA4807,selB,selenocysteine-specific elongation factor,PA14_63530
PA4808,selA,L-seryl-tRNA(ser) selenium transferase,PA14_63540
PA4809,fdhE,FdhE protein,PA14_63550
PA4810,fdnI,"nitrate-inducible formate dehydrogenase, gamma subunit",PA14_63570
PA4811,fdnH,"nitrate-inducible formate dehydrogenase, beta subunit",PA14_63580
PA4812,fdnG,"formate dehydrogenase-O, major subunit",
PA4813,lipC,lipase LipC,PA14_63620
PA4814,fadH2,"2,4-dienoyl-CoA reductase FadH2",PA14_63640
PA4815,,hypothetical protein,PA14_63650
PA4816,,hypothetical protein,PA14_63660
PA4817,,hypothetical protein,PA14_63680
PA4818,,conserved hypothetical protein,PA14_63700
PA4819,,probable glycosyl transferase,PA14_63710
PA4820,,hypothetical protein,PA14_63720
PA4821,,probable transporter,PA14_63730
PA4822,,hypothetical protein,PA14_63750
PA4823,,hypothetical protein,PA14_63770
PA4824,,hypothetical protein,PA14_63780
PA4825,mgtA,"Mg(2+) transport ATPase, P-type 2",PA14_63800
PA4826,,hypothetical protein,PA14_63820
PA4827,,arylamine N-acetyltransferase,PA14_63830
PA4828,,conserved hypothetical protein,PA14_63840
PA4829,lpd3,dihydrolipoamide dehydrogenase 3,PA14_63850
PA4830,,hypothetical protein,PA14_63860
PA4831,,probable transcriptional regulator,PA14_63880
PA4832,,probable short-chain dehydrogenase,PA14_63890
PA4833,,conserved hypothetical protein,PA14_63900
PA4834,,putative nicotianamine synthase,PA14_63910
PA4835,,hypothetical protein,PA14_63920
PA4836,,hypothetical protein,PA14_63940
PA4837,,probable outer membrane protein precursor,PA14_63960
PA4838,,hypothetical protein,PA14_63970
PA4839,speA,arginine decarboxylase (ADC),PA14_63990
PA4840,,conserved hypothetical protein,PA14_64000
PA4841,,conserved hypothetical protein,PA14_64010
PA4842,,hypothetical protein,PA14_64030
PA4843,gcbA,GcbA,PA14_64050
PA4844,ctpL,CtpL,PA14_64060
PA4845,dipZ,thiol:disulfide interchange protein DipZ,PA14_64080
PA4846,aroQ1,3-dehydroquinate dehydratase,PA14_64090
PA4847,accB,biotin carboxyl carrier protein (BCCP),PA14_64100
PA4848,accC,biotin carboxylase,PA14_64110
PA4849,,hypothetical protein,PA14_64120
PA4850,prmA,ribosomal protein L11 methyltransferase,PA14_64140
PA4851,,hypothetical protein,PA14_64170
PA4852,,conserved hypothetical protein,PA14_64180
PA4853,fis,DNA-binding protein Fis,PA14_64190
PA4854,purH,phosphoribosylaminoimidazolecarboxamide formyltransferase,PA14_64200
PA4855,purD,phosphoribosylamine--glycine ligase,PA14_64220
PA4856,retS,RetS (Regulator of Exopolysaccharide and Type III Secretion),PA14_64230
PA4857,tspR,TspR,PA14_64240
PA4858,,conserved hypothetical protein,PA14_64270
PA4859,,probable permease of ABC transporter,PA14_64280
PA4860,,probable permease of ABC transporter,PA14_64290
PA4861,,probable ATP-binding component of ABC transporter,PA14_64300
PA4862,,probable ATP-binding component of ABC transporter,PA14_64310
PA4863,,hypothetical protein,PA14_64320
PA4864,ureD,urease accessory protein,PA14_64335
PA4865,ureA,urease gamma subunit,PA14_64350
PA4866,,conserved hypothetical protein,PA14_64360
PA4867,ureB,urease beta subunit,PA14_64370
PA4868,ureC,urease alpha subunit,PA14_64390
PA4869,,hypothetical protein,PA14_64400
PA4870,,conserved hypothetical protein,PA14_64410
PA4871,,hypothetical protein,PA14_64420
PA4872,,hypothetical protein,PA14_64440
PA4873,,probable heat-shock protein,PA14_64450
PA4874,,conserved hypothetical protein,PA14_64460
PA4875,,hypothetical protein,PA14_64470
PA4876,osmE,osmotically inducible lipoprotein OsmE,PA14_64480
PA4877,,hypothetical protein,PA14_64490
PA4878,brlR,BrlR,PA14_64500
PA4879,,conserved hypothetical protein,PA14_64510
PA4880,,probable bacterioferritin,PA14_64520
PA4881,,hypothetical protein,PA14_64530
PA4882,,hypothetical protein,PA14_64540
PA4883,,hypothetical protein,PA14_64550
PA4884,,hypothetical protein,PA14_64560
PA4885,irlR,two-component response regulator,PA14_64570
PA4886,,probable two-component sensor,PA14_64580
PA4887,,probable major facilitator superfamily (MFS) transporter,PA14_64590
PA4888,desB,"acyl-CoA delta-9-desaturase, DesB",PA14_64610
PA4889,,probable oxidoreductase,PA14_64620
PA4890,desT,DesT,PA14_64640
PA4891,ureE,urease accessory protein UreE,PA14_64650
PA4892,ureF,urease accessory protein UreF,PA14_64660
PA4893,ureG,urease accessory protein UreG,PA14_64670
PA4894,,hypothetical protein,PA14_64680
PA4895,,probable transmembrane sensor,PA14_64690
PA4896,,"probable sigma-70 factor, ECF subfamily",PA14_64700
PA4897,,TonB-dependent receptor,PA14_64710
PA4898,opdK,histidine porin OpdK,PA14_64720
PA4899,,probable aldehyde dehydrogenase,PA14_64740
PA4900,,probable major facilitator superfamily (MFS) transporter,PA14_64750
PA4901,mdlC,benzoylformate decarboxylase,PA14_64770
PA4902,,probable transcriptional regulator,PA14_64780
PA4903,,probable major facilitator superfamily (MFS) transporter,PA14_64790
PA4904,vanA,vanillate O-demethylase oxygenase subunit,PA14_64800
PA4905,vanB,vanillate O-demethylase oxidoreductase,PA14_64810
PA4906,,probable transcriptional regulator,PA14_64820
PA4907,,probable short-chain dehydrogenase,PA14_64840
PA4908,,hypothetical protein,PA14_64850
PA4909,,probable ATP-binding component of ABC transporter,PA14_64860
PA4910,,branched chain amino acid ABC transporter ATP binding protein,PA14_64870
PA4911,,probable permease of ABC branched-chain amino acid transporter,PA14_64880
PA4912,,branched chain amino acid ABC transporter membrane protein,PA14_64890
PA4913,,probable binding protein component of ABC transporter,PA14_64900
PA4914,amaR,"transcriptional regulator, AmaR",PA14_64910
PA4915,,probable chemotaxis transducer,PA14_64920
PA4916,nrtR,Nudix-related transcriptional regulator NrtR,PA14_64930
PA4917,nadD2,nicotinate mononucleotide adenylyltransferase NadD2,PA14_64940
PA4918,pcnA,"nicotinamidase, PcnA",PA14_64950
PA4919,pncB1,nicotinate phosphoribosyltransferase,PA14_64960
PA4920,nadE,NH3-dependent NAD synthetase,PA14_64980
PA4921,choE,"cholinesterase, ChoE",PA14_64990
PA4922,azu,azurin precursor,PA14_65000
PA4923,,conserved hypothetical protein,PA14_65010
PA4924,,conserved hypothetical protein,PA14_65030
PA4925,,conserved hypothetical protein,PA14_65040
PA4926,,conserved hypothetical protein,PA14_65050
PA4927,,conserved hypothetical protein,PA14_65060
PA4928,,conserved hypothetical protein,PA14_65080
PA4929,,hypothetical protein,PA14_65090
PA4930,alr,biosynthetic alanine racemase,PA14_65110
PA4931,dnaB,replicative DNA helicase,PA14_65130
PA4932,rplI,50S ribosomal protein L9,PA14_65150
PA4933,,hypothetical protein,PA14_65160
PA4934,rpsR,30S ribosomal protein S18,PA14_65170
PA4935,rpsF,30S ribosomal protein S6,PA14_65180
PA4936,,probable rRNA methylase,PA14_65190
PA4937,rnr,exoribonuclease RNase R,PA14_65200
PA4938,purA,adenylosuccinate synthetase,PA14_65230
PA4939,,conserved hypothetical protein,PA14_65250
PA4940,,conserved hypothetical protein,PA14_65260
PA4941,hflC,protease subunit HflC,PA14_65270
PA4942,hflK,protease subunit HflK,PA14_65280
PA4943,,probable GTP-binding protein,PA14_65300
PA4944,hfq,Hfq,PA14_65310
PA4945,miaA,delta 2-isopentenylpyrophosphate transferase,PA14_65320
PA4946,mutL,DNA mismatch repair protein MutL,PA14_65350
PA4947,amiB,N-acetylmuramoyl-L-alanine amidase,PA14_65370
PA4948,,conserved hypothetical protein,PA14_65380
PA4949,,conserved hypothetical protein,PA14_65390
PA4950,,conserved hypothetical protein,PA14_65400
PA4951,orn,oligoribonuclease,PA14_65410
PA4952,,conserved hypothetical protein,PA14_65420
PA4953,motB,chemotaxis protein MotB,PA14_65430
PA4954,motA,chemotaxis protein MotA,PA14_65450
PA4955,,hypothetical protein,PA14_65470
PA4956,rhdA,thiosulfate:cyanide sulfurtransferase,PA14_65480
PA4957,psd,phosphatidylserine decarboxylase,PA14_65500
PA4958,,hypothetical protein,PA14_65520
PA4959,fimX,FimX,PA14_65540
PA4960,,probable phosphoserine phosphatase,PA14_65560
PA4961,,hypothetical protein,PA14_65570
PA4962,,conserved hypothetical protein,PA14_65580
PA4963,,hypothetical protein,PA14_65590
PA4964,parC,topoisomerase IV subunit A,PA14_65605
PA4965,,hypothetical protein,PA14_65630
PA4966,,hypothetical protein,PA14_65640
PA4967,parE,topoisomerase IV subunit B,PA14_65660
PA4968,,conserved hypothetical protein,PA14_65670
PA4969,cpdA,"Cyclic AMP (cAMP) Phosphodiesterase, CpdA",PA14_65690
PA4970,,conserved hypothetical protein,PA14_65700
PA4971,aspP,adenosine diphosphate sugar pyrophosphatase,PA14_65710
PA4972,,hypothetical protein,PA14_65720
PA4973,thiC,thiamin biosynthesis protein ThiC,PA14_65740
PA4974,,probable outer membrane protein precursor,PA14_65750
PA4975,,NAD(P)H quinone oxidoreductase,PA14_65760
PA4976,aruH,"Arginine:Pyruvate Transaminas, AruH",PA14_65770
PA4977,aruI,"2-ketoarginine decarboxylase, AruI",PA14_65795
PA4978,,hypothetical protein,PA14_65810
PA4979,,probable acyl-CoA dehydrogenase,PA14_65820
PA4980,,probable enoyl-CoA hydratase/isomerase,PA14_65840
PA4981,lysP,lysine-specific permease,PA14_65850
PA4982,,probable two-component sensor,PA14_65860
PA4983,,probable two-component response regulator,PA14_65880
PA4984,,probable transcriptional regulator,PA14_65900
PA4985,,Uncharacterized protein,PA14_65920
PA4986,,probable oxidoreductase,PA14_65940
PA4987,,probable transcriptional regulator,PA14_65950
PA4988,waaA,3-deoxy-D-manno-octulosonic-acid (KDO) transferase,PA14_65960
PA4989,,probable transcriptional regulator,PA14_65970
PA4990,,SMR multidrug efflux transporter,PA14_65990
PA4991,,hypothetical protein,PA14_66000
PA4992,,hypothetical protein,PA14_66010
PA4993,,hypothetical protein,PA14_66020
PA4994,,probable acyl-CoA dehydrogenase,PA14_66040
PA4995,,probable acyl-CoA dehydrogenase,PA14_66050
PA4996,rfaE,LPS biosynthesis protein RfaE,PA14_66060
PA4997,msbA,transport protein MsbA,PA14_66080
PA4998,,conserved hypothetical protein,PA14_66090
PA4999,waaL,"O-antigen ligase, WaaL",PA14_66100
PA5000,wapR,"alpha-1,3-rhamnosyltransferase WapR",PA14_66110
PA5001,ssg,"cell surface-sugar biosynthetic glycosyltransferase, Ssg",PA14_66120
PA5002,dnpA,"de-N-acetylase involved in persistence, DnpA",PA14_66140
PA5003,,Mig-14-like protein,PA14_66150
PA5004,wapH,WapH,PA14_66160
PA5005,,probable carbamoyl transferase,PA14_66170
