"operon-id","operon_name","locus_tag","start","end","strand","gene_name","source_database","pmid"
"operon-9922","rplM-rpsI","PA14_57580",5128667,5129059,-1,"rpsI","DOOR",18988623
"operon-9922","rplM-rpsI","PA14_57590",5129074,5129502,-1,"rplM","DOOR",18988623
"operon-9923","PA14_57680-trpS-PA14_57650","PA14_57650",5134388,5135482,-1,"","DOOR",18988623
"operon-9923","PA14_57680-trpS-PA14_57650","PA14_57670",5135577,5136923,-1,"trpS","DOOR",18988623
"operon-9923","PA14_57680-trpS-PA14_57650","PA14_57680",5136991,5137620,-1,"","DOOR",18988623
"operon-9924","cysD-cysN","PA14_57710",5138285,5140186,-1,"cysN","DOOR",18988623
"operon-9924","cysD-cysN","PA14_57720",5140198,5141115,-1,"cysD","DOOR",18988623
"operon-9925","hisD-hisC1","PA14_57770",5144637,5145692,-1,"hisC1","DOOR",18988623
"operon-9925","hisD-hisC1","PA14_57780",5145695,5147017,-1,"hisD","DOOR",18988623
"operon-9926","PA14_57820-murA-hisG","PA14_57800",5147143,5147778,-1,"hisG","DOOR",18988623
"operon-9926","PA14_57820-murA-hisG","PA14_57810",5147796,5149061,-1,"murA","DOOR",18988623
"operon-9926","PA14_57820-murA-hisG","PA14_57820",5149082,5149321,-1,"","DOOR",18988623
"operon-9927","PA14_57880-PA14_57870-PA14_57850-PA14_57840-PA14_57830","PA14_57830",5149438,5149746,-1,"","DOOR",18988623
"operon-9927","PA14_57880-PA14_57870-PA14_57850-PA14_57840-PA14_57830","PA14_57840",5149743,5150390,-1,"","DOOR",18988623
"operon-9927","PA14_57880-PA14_57870-PA14_57850-PA14_57840-PA14_57830","PA14_57850",5150402,5150875,-1,"","DOOR",18988623
"operon-9927","PA14_57880-PA14_57870-PA14_57850-PA14_57840-PA14_57830","PA14_57870",5150876,5151673,-1,"","DOOR",18988623
"operon-9927","PA14_57880-PA14_57870-PA14_57850-PA14_57840-PA14_57830","PA14_57880",5151673,5152482,-1,"","DOOR",18988623
"operon-9928","PA14_57890-PA14_57900-PA14_57910-PA14_57920-PA14_57930","PA14_57890",5152896,5153876,1,"","DOOR",18988623
"operon-9928","PA14_57890-PA14_57900-PA14_57910-PA14_57920-PA14_57930","PA14_57900",5153876,5154415,1,"","DOOR",18988623
"operon-9928","PA14_57890-PA14_57900-PA14_57910-PA14_57920-PA14_57930","PA14_57910",5154424,5154996,1,"","DOOR",18988623
"operon-9928","PA14_57890-PA14_57900-PA14_57910-PA14_57920-PA14_57930","PA14_57920",5154983,5155510,1,"","DOOR",18988623
"operon-9928","PA14_57890-PA14_57900-PA14_57910-PA14_57920-PA14_57930","PA14_57930",5155510,5156235,1,"","DOOR",18988623
"operon-9929","rpoN-PA14_57950-ptsN-PA14_57970-PA14_57980","PA14_57940",5156461,5157954,1,"rpoN","DOOR",18988623
"operon-9929","rpoN-PA14_57950-ptsN-PA14_57970-PA14_57980","PA14_57950",5158032,5158340,1,"","DOOR",18988623
"operon-9929","rpoN-PA14_57950-ptsN-PA14_57970-PA14_57980","PA14_57960",5158354,5158818,1,"ptsN","DOOR",18988623
"operon-9929","rpoN-PA14_57950-ptsN-PA14_57970-PA14_57980","PA14_57970",5158820,5159680,1,"","DOOR",18988623
"operon-9929","rpoN-PA14_57950-ptsN-PA14_57970-PA14_57980","PA14_57980",5159710,5159982,1,"","DOOR",18988623
"operon-9930","PA14_58040-fumC-PA14_58010-sodM-PA14_57990","PA14_57990",5160079,5161011,-1,"","DOOR",18988623
"operon-9930","PA14_58040-fumC-PA14_58010-sodM-PA14_57990","PA14_58000",5161030,5161641,-1,"sodM","DOOR",18988623
"operon-9930","PA14_58040-fumC-PA14_58010-sodM-PA14_57990","PA14_58010",5161654,5162103,-1,"","DOOR",18988623
"operon-9930","PA14_58040-fumC-PA14_58010-sodM-PA14_57990","PA14_58030",5162131,5163507,-1,"fumC","DOOR",18988623
"operon-9930","PA14_58040-fumC-PA14_58010-sodM-PA14_57990","PA14_58040",5163500,5163895,-1,"","DOOR",18988623
"operon-9931","PA14_58110-cafA-PA14_58090-PA14_58080","PA14_58080",5167491,5168339,-1,"","DOOR",18988623
"operon-9931","PA14_58110-cafA-PA14_58090-PA14_58080","PA14_58090",5168388,5172218,-1,"","DOOR",18988623
"operon-9931","PA14_58110-cafA-PA14_58090-PA14_58080","PA14_58100",5172233,5173690,-1,"cafA","DOOR",18988623
"operon-9931","PA14_58110-cafA-PA14_58090-PA14_58080","PA14_58110",5173724,5174329,-1,"","DOOR",18988623
"operon-9932","mreB-mreC-mreD","PA14_58120",5174419,5174913,-1,"mreD","DOOR",18988623
"operon-9932","mreB-mreC-mreD","PA14_58130",5174913,5175905,-1,"mreC","DOOR",18988623
"operon-9932","mreB-mreC-mreD","PA14_58150",5175985,5177022,-1,"mreB","DOOR",18988623
"operon-9933","gatC-gatA-gatB-PA14_58210-PA14_58220","PA14_58170",5177262,5177549,1,"gatC","DOOR",18988623
"operon-9933","gatC-gatA-gatB-PA14_58210-PA14_58220","PA14_58180",5177565,5179019,1,"gatA","DOOR",18988623
"operon-9933","gatC-gatA-gatB-PA14_58210-PA14_58220","PA14_58190",5179126,5180571,1,"gatB","DOOR",18988623
"operon-9933","gatC-gatA-gatB-PA14_58210-PA14_58220","PA14_58210",5180631,5181008,1,"","DOOR",18988623
"operon-9933","gatC-gatA-gatB-PA14_58210-PA14_58220","PA14_58220",5181040,5181426,1,"","DOOR",18988623
"operon-9934","PA14_58290-PA14_58270-PA14_58260-PA14_58250-PA14_58240-PA14_58230","PA14_58230",5181541,5182332,-1,"","DOOR",18988623
"operon-9934","PA14_58290-PA14_58270-PA14_58260-PA14_58250-PA14_58240-PA14_58230","PA14_58240",5182337,5183986,-1,"","DOOR",18988623
"operon-9934","PA14_58290-PA14_58270-PA14_58260-PA14_58250-PA14_58240-PA14_58230","PA14_58250",5183983,5188533,-1,"","DOOR",18988623
"operon-9934","PA14_58290-PA14_58270-PA14_58260-PA14_58250-PA14_58240-PA14_58230","PA14_58260",5188560,5189198,-1,"","DOOR",18988623
"operon-9934","PA14_58290-PA14_58270-PA14_58260-PA14_58250-PA14_58240-PA14_58230","PA14_58270",5189195,5190964,-1,"","DOOR",18988623
"operon-9934","PA14_58290-PA14_58270-PA14_58260-PA14_58250-PA14_58240-PA14_58230","PA14_58290",5191003,5191812,-1,"","DOOR",18988623
"operon-9935","PA14_58320-PA14_58300","PA14_58300",5191975,5192535,-1,"","DOOR",18988623
"operon-9935","PA14_58320-PA14_58300","PA14_58320",5192561,5193829,-1,"","DOOR",18988623
"operon-9936","PA14_58350-PA14_58360","PA14_58350",5195069,5196682,1,"dppA1","DOOR",18988623
"operon-9936","PA14_58350-PA14_58360","PA14_58360",5196776,5198374,1,"dppA2","DOOR",18988623
"operon-9937","PA14_58410-PA14_58420-PA14_58440-dppC-dppD-dppF","PA14_58410",5202483,5203937,1,"opdP","DOOR",18988623
"operon-9937","PA14_58410-PA14_58420-PA14_58440-dppC-dppD-dppF","PA14_58420",5203987,5205588,1,"dppA4","DOOR",18988623
"operon-9937","PA14_58410-PA14_58420-PA14_58440-dppC-dppD-dppF","PA14_58440",5205656,5206666,1,"dppB","DOOR",18988623
"operon-9937","PA14_58410-PA14_58420-PA14_58440-dppC-dppD-dppF","PA14_58450",5206678,5207589,1,"dppC","DOOR",18988623
"operon-9937","PA14_58410-PA14_58420-PA14_58440-dppC-dppD-dppF","PA14_58470",5207642,5208616,1,"dppD","DOOR",18988623
"operon-9937","PA14_58410-PA14_58420-PA14_58440-dppC-dppD-dppF","PA14_58490",5208616,5209587,1,"dppF","DOOR",18988623
"operon-9938","PA14_58540-PA14_58530-PA14_58515","PA14_58515",5210872,5211801,-1,"","DOOR",18988623
"operon-9938","PA14_58540-PA14_58530-PA14_58515","PA14_58530",5211798,5212475,-1,"","DOOR",18988623
"operon-9938","PA14_58540-PA14_58530-PA14_58515","PA14_58540",5212472,5213227,-1,"","DOOR",18988623
"operon-9939","PA14_58580-PA14_58600","PA14_58580",5219801,5220481,1,"","DOOR",18988623
"operon-9939","PA14_58580-PA14_58600","PA14_58600",5220484,5221299,1,"","DOOR",18988623
"operon-9940","ampD-PA14_58660","PA14_58660",5227647,5228483,-1,"","DOOR",18988623
"operon-9940","ampD-PA14_58660","PA14_58670",5228480,5229046,-1,"ampD","DOOR",18988623
"operon-9941","pilC-pilD-coaE-PA14_58790","PA14_58760",5236082,5237203,1,"pilC","DOOR",18988623
"operon-9941","pilC-pilD-coaE-PA14_58790","PA14_58770",5237206,5238078,1,"pilD","DOOR",18988623
"operon-9941","pilC-pilD-coaE-PA14_58790","PA14_58780",5238075,5238686,1,"coaE","DOOR",18988623
"operon-9941","pilC-pilD-coaE-PA14_58790","PA14_58790",5238683,5238883,1,"","DOOR",18988623
"operon-9942","PA14_58830-PA14_58820-PA14_58810","PA14_58810",5239235,5239924,-1,"","DOOR",18988623
"operon-9942","PA14_58830-PA14_58820-PA14_58810","PA14_58820",5239921,5240391,-1,"","DOOR",18988623
"operon-9942","PA14_58830-PA14_58820-PA14_58810","PA14_58830",5240388,5240813,-1,"","DOOR",18988623
"operon-9943","PA14_58840-PA14_58850-PA14_58860","PA14_58840",5240946,5241575,1,"","DOOR",18988623
"operon-9943","PA14_58840-PA14_58850-PA14_58860","PA14_58850",5241572,5242021,1,"","DOOR",18988623
"operon-9943","PA14_58840-PA14_58850-PA14_58860","PA14_58860",5242047,5242217,1,"","DOOR",18988623
"operon-9944","PA14_58890-PA14_58900","PA14_58890",5245268,5246905,1,"","DOOR",18988623
"operon-9944","PA14_58890-PA14_58900","PA14_58900",5246954,5251207,1,"","DOOR",18988623
"operon-9945","PA14_58910-PA14_58920-PA14_58930-PA14_58940-PA14_58950-PA14_58960-PA14_58970-PA14_58980-PA14_58990","PA14_58910",5251580,5252446,1,"","DOOR",18988623
"operon-9945","PA14_58910-PA14_58920-PA14_58930-PA14_58940-PA14_58950-PA14_58960-PA14_58970-PA14_58980-PA14_58990","PA14_58920",5252505,5253185,1,"","DOOR",18988623
"operon-9945","PA14_58910-PA14_58920-PA14_58930-PA14_58940-PA14_58950-PA14_58960-PA14_58970-PA14_58980-PA14_58990","PA14_58930",5253182,5253679,1,"","DOOR",18988623
"operon-9945","PA14_58910-PA14_58920-PA14_58930-PA14_58940-PA14_58950-PA14_58960-PA14_58970-PA14_58980-PA14_58990","PA14_58940",5253676,5253825,1,"","DOOR",18988623
"operon-9945","PA14_58910-PA14_58920-PA14_58930-PA14_58940-PA14_58950-PA14_58960-PA14_58970-PA14_58980-PA14_58990","PA14_58950",5253822,5254508,1,"","DOOR",18988623
"operon-9945","PA14_58910-PA14_58920-PA14_58930-PA14_58940-PA14_58950-PA14_58960-PA14_58970-PA14_58980-PA14_58990","PA14_58960",5254508,5255209,1,"","DOOR",18988623
"operon-9945","PA14_58910-PA14_58920-PA14_58930-PA14_58940-PA14_58950-PA14_58960-PA14_58970-PA14_58980-PA14_58990","PA14_58970",5255206,5255913,1,"","DOOR",18988623
"operon-9945","PA14_58910-PA14_58920-PA14_58930-PA14_58940-PA14_58950-PA14_58960-PA14_58970-PA14_58980-PA14_58990","PA14_58980",5255897,5256121,1,"","DOOR",18988623
"operon-9945","PA14_58910-PA14_58920-PA14_58930-PA14_58940-PA14_58950-PA14_58960-PA14_58970-PA14_58980-PA14_58990","PA14_58990",5256118,5257464,1,"","DOOR",18988623
"operon-9946","PA14_59000-PA14_59010-PA14_59020-PA14_59030-PA14_59050-PA14_59060-PA14_59070-PA14_59090-PA14_59100-PA14_59110-PA14_59120","PA14_59000",5257636,5258163,1,"","DOOR",18988623
"operon-9946","PA14_59000-PA14_59010-PA14_59020-PA14_59030-PA14_59050-PA14_59060-PA14_59070-PA14_59090-PA14_59100-PA14_59110-PA14_59120","PA14_59010",5258160,5258417,1,"","DOOR",18988623
"operon-9946","PA14_59000-PA14_59010-PA14_59020-PA14_59030-PA14_59050-PA14_59060-PA14_59070-PA14_59090-PA14_59100-PA14_59110-PA14_59120","PA14_59020",5258410,5258904,1,"","DOOR",18988623
"operon-9946","PA14_59000-PA14_59010-PA14_59020-PA14_59030-PA14_59050-PA14_59060-PA14_59070-PA14_59090-PA14_59100-PA14_59110-PA14_59120","PA14_59030",5258897,5259130,1,"","DOOR",18988623
"operon-9946","PA14_59000-PA14_59010-PA14_59020-PA14_59030-PA14_59050-PA14_59060-PA14_59070-PA14_59090-PA14_59100-PA14_59110-PA14_59120","PA14_59050",5259130,5260146,1,"","DOOR",18988623
"operon-9946","PA14_59000-PA14_59010-PA14_59020-PA14_59030-PA14_59050-PA14_59060-PA14_59070-PA14_59090-PA14_59100-PA14_59110-PA14_59120","PA14_59060",5260143,5260397,1,"","DOOR",18988623
"operon-9946","PA14_59000-PA14_59010-PA14_59020-PA14_59030-PA14_59050-PA14_59060-PA14_59070-PA14_59090-PA14_59100-PA14_59110-PA14_59120","PA14_59070",5260394,5262133,1,"","DOOR",18988623
"operon-9946","PA14_59000-PA14_59010-PA14_59020-PA14_59030-PA14_59050-PA14_59060-PA14_59070-PA14_59090-PA14_59100-PA14_59110-PA14_59120","PA14_59090",5262161,5262928,1,"","DOOR",18988623
"operon-9946","PA14_59000-PA14_59010-PA14_59020-PA14_59030-PA14_59050-PA14_59060-PA14_59070-PA14_59090-PA14_59100-PA14_59110-PA14_59120","PA14_59100",5262925,5264250,1,"","DOOR",18988623
"operon-9946","PA14_59000-PA14_59010-PA14_59020-PA14_59030-PA14_59050-PA14_59060-PA14_59070-PA14_59090-PA14_59100-PA14_59110-PA14_59120","PA14_59110",5264247,5264522,1,"","DOOR",18988623
"operon-9946","PA14_59000-PA14_59010-PA14_59020-PA14_59030-PA14_59050-PA14_59060-PA14_59070-PA14_59090-PA14_59100-PA14_59110-PA14_59120","PA14_59120",5264513,5264752,1,"","DOOR",18988623
"operon-9947","PA14_59130-PA14_59140-PA14_59150","PA14_59130",5265022,5265750,1,"","DOOR",18988623
"operon-9947","PA14_59130-PA14_59140-PA14_59150","PA14_59140",5265756,5266289,1,"","DOOR",18988623
"operon-9947","PA14_59130-PA14_59140-PA14_59150","PA14_59150",5266303,5266773,1,"","DOOR",18988623
"operon-9948","PA14_59200-PA14_59210","PA14_59200",5270777,5272666,1,"","DOOR",18988623
"operon-9948","PA14_59200-PA14_59210","PA14_59210",5272663,5274636,1,"","DOOR",18988623
"operon-9949","pilL2-pilN2-pilO2-pilP2-pilQ2-pilR2-pilS2-pilT2-pilV2-pilM2","PA14_59240",5277443,5278567,1,"pilL2","DOOR",18988623
"operon-9949","pilL2-pilN2-pilO2-pilP2-pilQ2-pilR2-pilS2-pilT2-pilV2-pilM2","PA14_59250",5278639,5280276,1,"pilN2","DOOR",18988623
"operon-9949","pilL2-pilN2-pilO2-pilP2-pilQ2-pilR2-pilS2-pilT2-pilV2-pilM2","PA14_59270",5280280,5281605,1,"pilO2","DOOR",18988623
"operon-9949","pilL2-pilN2-pilO2-pilP2-pilQ2-pilR2-pilS2-pilT2-pilV2-pilM2","PA14_59280",5281595,5282128,1,"pilP2","DOOR",18988623
"operon-9949","pilL2-pilN2-pilO2-pilP2-pilQ2-pilR2-pilS2-pilT2-pilV2-pilM2","PA14_59290",5282137,5283717,1,"pilQ2","DOOR",18988623
"operon-9949","pilL2-pilN2-pilO2-pilP2-pilQ2-pilR2-pilS2-pilT2-pilV2-pilM2","PA14_59310",5283717,5284796,1,"pilR2","DOOR",18988623
"operon-9949","pilL2-pilN2-pilO2-pilP2-pilQ2-pilR2-pilS2-pilT2-pilV2-pilM2","PA14_59320",5284818,5285348,1,"pilS2","DOOR",18988623
"operon-9949","pilL2-pilN2-pilO2-pilP2-pilQ2-pilR2-pilS2-pilT2-pilV2-pilM2","PA14_59340",5285345,5286286,1,"pilT2","DOOR",18988623
"operon-9949","pilL2-pilN2-pilO2-pilP2-pilQ2-pilR2-pilS2-pilT2-pilV2-pilM2","PA14_59350",5286291,5287619,1,"pilV2","DOOR",18988623
"operon-9949","pilL2-pilN2-pilO2-pilP2-pilQ2-pilR2-pilS2-pilT2-pilV2-pilM2","PA14_59360",5287648,5288085,1,"pilM2","DOOR",18988623
"operon-9950","PA14_59480-PA14_59490-PA14_59500-PA14_59510","PA14_59480",5293173,5293808,1,"","DOOR",18988623
"operon-9950","PA14_59480-PA14_59490-PA14_59500-PA14_59510","PA14_59490",5293805,5294080,1,"","DOOR",18988623
"operon-9950","PA14_59480-PA14_59490-PA14_59500-PA14_59510","PA14_59500",5294150,5294512,1,"","DOOR",18988623
"operon-9950","PA14_59480-PA14_59490-PA14_59500-PA14_59510","PA14_59510",5294580,5294834,1,"","DOOR",18988623
"operon-9951","PA14_59520-PA14_59530","PA14_59520",5294926,5295531,1,"","DOOR",18988623
"operon-9951","PA14_59520-PA14_59530","PA14_59530",5295561,5297012,1,"","DOOR",18988623
"operon-9952","PA14_59560-PA14_59570-PA14_59580","PA14_59560",5301173,5301439,1,"","DOOR",18988623
"operon-9952","PA14_59560-PA14_59570-PA14_59580","PA14_59570",5301490,5301825,1,"","DOOR",18988623
"operon-9952","PA14_59560-PA14_59570-PA14_59580","PA14_59580",5301889,5303424,1,"","DOOR",18988623
"operon-9953","PA14_59630-PA14_59620","PA14_59620",5305003,5305668,-1,"","DOOR",18988623
"operon-9953","PA14_59630-PA14_59620","PA14_59630",5305679,5306710,-1,"","DOOR",18988623
"operon-9954","PA14_59640-PA14_59650-PA14_59660-PA14_59670-PA14_59680-PA14_59690-PA14_59700","PA14_59640",5307321,5308010,1,"","DOOR",18988623
"operon-9954","PA14_59640-PA14_59650-PA14_59660-PA14_59670-PA14_59680-PA14_59690-PA14_59700","PA14_59650",5308021,5308776,1,"","DOOR",18988623
"operon-9954","PA14_59640-PA14_59650-PA14_59660-PA14_59670-PA14_59680-PA14_59690-PA14_59700","PA14_59660",5308761,5309342,1,"","DOOR",18988623
"operon-9954","PA14_59640-PA14_59650-PA14_59660-PA14_59670-PA14_59680-PA14_59690-PA14_59700","PA14_59670",5309339,5309839,1,"","DOOR",18988623
"operon-9954","PA14_59640-PA14_59650-PA14_59660-PA14_59670-PA14_59680-PA14_59690-PA14_59700","PA14_59680",5309848,5310105,1,"","DOOR",18988623
"operon-9954","PA14_59640-PA14_59650-PA14_59660-PA14_59670-PA14_59680-PA14_59690-PA14_59700","PA14_59690",5310109,5312343,1,"","DOOR",18988623
"operon-9954","PA14_59640-PA14_59650-PA14_59660-PA14_59670-PA14_59680-PA14_59690-PA14_59700","PA14_59700",5312343,5313089,1,"","DOOR",18988623
"operon-9955","cupD4-cupD5","PA14_59750",5317504,5318850,1,"cupD4","DOOR",18988623
"operon-9955","cupD4-cupD5","PA14_59760",5318840,5319556,1,"cupD5","DOOR",18988623
"operon-9956","PA14_59800-pvrR-rcsC-rcsB","PA14_59770",5319600,5320295,-1,"rcsB","DOOR",18988623
"operon-9956","PA14_59800-pvrR-rcsC-rcsB","PA14_59780",5320295,5323549,-1,"rcsC","DOOR",18988623
"operon-9956","PA14_59800-pvrR-rcsC-rcsB","PA14_59790",5323630,5324829,-1,"pvrR","DOOR",18988623
"operon-9956","PA14_59800-pvrR-rcsC-rcsB","PA14_59800",5324826,5327621,-1,"pvrS","DOOR",18988623
"operon-9957","PA14_59820-PA14_59830","PA14_59820",5327953,5328603,1,"","DOOR",18988623
"operon-9957","PA14_59820-PA14_59830","PA14_59830",5328614,5330095,1,"","DOOR",18988623
"operon-9958","PA14_59860-PA14_59870-PA14_59880-PA14_59890-PA14_59900-PA14_59910-PA14_59920-PA14_59930-PA14_59940-PA14_59950-PA14_59960","PA14_59860",5332241,5332600,1,"","DOOR",18988623
"operon-9958","PA14_59860-PA14_59870-PA14_59880-PA14_59890-PA14_59900-PA14_59910-PA14_59920-PA14_59930-PA14_59940-PA14_59950-PA14_59960","PA14_59870",5332597,5332836,1,"","DOOR",18988623
"operon-9958","PA14_59860-PA14_59870-PA14_59880-PA14_59890-PA14_59900-PA14_59910-PA14_59920-PA14_59930-PA14_59940-PA14_59950-PA14_59960","PA14_59880",5332854,5333210,1,"","DOOR",18988623
"operon-9958","PA14_59860-PA14_59870-PA14_59880-PA14_59890-PA14_59900-PA14_59910-PA14_59920-PA14_59930-PA14_59940-PA14_59950-PA14_59960","PA14_59890",5333221,5333607,1,"","DOOR",18988623
"operon-9958","PA14_59860-PA14_59870-PA14_59880-PA14_59890-PA14_59900-PA14_59910-PA14_59920-PA14_59930-PA14_59940-PA14_59950-PA14_59960","PA14_59900",5333604,5334263,1,"","DOOR",18988623
"operon-9958","PA14_59860-PA14_59870-PA14_59880-PA14_59890-PA14_59900-PA14_59910-PA14_59920-PA14_59930-PA14_59940-PA14_59950-PA14_59960","PA14_59910",5334260,5335144,1,"","DOOR",18988623
"operon-9958","PA14_59860-PA14_59870-PA14_59880-PA14_59890-PA14_59900-PA14_59910-PA14_59920-PA14_59930-PA14_59940-PA14_59950-PA14_59960","PA14_59920",5335128,5336633,1,"","DOOR",18988623
"operon-9958","PA14_59860-PA14_59870-PA14_59880-PA14_59890-PA14_59900-PA14_59910-PA14_59920-PA14_59930-PA14_59940-PA14_59950-PA14_59960","PA14_59930",5336611,5337054,1,"","DOOR",18988623
"operon-9958","PA14_59860-PA14_59870-PA14_59880-PA14_59890-PA14_59900-PA14_59910-PA14_59920-PA14_59930-PA14_59940-PA14_59950-PA14_59960","PA14_59940",5337054,5339996,1,"","DOOR",18988623
"operon-9958","PA14_59860-PA14_59870-PA14_59880-PA14_59890-PA14_59900-PA14_59910-PA14_59920-PA14_59930-PA14_59940-PA14_59950-PA14_59960","PA14_59950",5339993,5340277,1,"","DOOR",18988623
"operon-9958","PA14_59860-PA14_59870-PA14_59880-PA14_59890-PA14_59900-PA14_59910-PA14_59920-PA14_59930-PA14_59940-PA14_59950-PA14_59960","PA14_59960",5340274,5340933,1,"dsbA2","DOOR",18988623
"operon-9959","PA14_59980-PA14_59990-PA14_60000-PA14_60010-PA14_60020","PA14_59980",5341357,5341788,1,"","DOOR",18988623
"operon-9959","PA14_59980-PA14_59990-PA14_60000-PA14_60010-PA14_60020","PA14_59990",5341788,5342726,1,"","DOOR",18988623
"operon-9959","PA14_59980-PA14_59990-PA14_60000-PA14_60010-PA14_60020","PA14_60000",5342744,5344126,1,"","DOOR",18988623
"operon-9959","PA14_59980-PA14_59990-PA14_60000-PA14_60010-PA14_60020","PA14_60010",5344126,5344467,1,"","DOOR",18988623
"operon-9959","PA14_59980-PA14_59990-PA14_60000-PA14_60010-PA14_60020","PA14_60020",5344464,5345975,1,"","DOOR",18988623
"operon-9960","PA14_60040-PA14_60050","PA14_60040",5346464,5346736,1,"","DOOR",18988623
"operon-9960","PA14_60040-PA14_60050","PA14_60050",5346740,5347090,1,"","DOOR",18988623
"operon-9961","PA14_60070-PA14_60080","PA14_60070",5348012,5350435,1,"","DOOR",18988623
"operon-9961","PA14_60070-PA14_60080","PA14_60080",5350432,5352363,1,"","DOOR",18988623
"operon-9962","dcd2-PA14_60110-dtd","PA14_60100",5353510,5354049,-1,"dtd","DOOR",18988623
"operon-9962","dcd2-PA14_60110-dtd","PA14_60110",5354046,5354756,-1,"","DOOR",18988623
"operon-9962","dcd2-PA14_60110-dtd","PA14_60120",5354756,5355289,-1,"dcd2","DOOR",18988623
"operon-9963","PA14_60130-PA14_60140","PA14_60130",5355824,5357743,1,"","DOOR",18988623
"operon-9963","PA14_60130-PA14_60140","PA14_60140",5357740,5358660,1,"","DOOR",18988623
"operon-9964","PA14_60180-PA14_60160-PA14_60150","PA14_60150",5359396,5359468,-1,"","DOOR",18988623
"operon-9964","PA14_60180-PA14_60160-PA14_60150","PA14_60160",5359482,5359555,-1,"","DOOR",18988623
"operon-9964","PA14_60180-PA14_60160-PA14_60150","PA14_60180",5359568,5359640,-1,"","DOOR",18988623
"operon-9965","rluD-PA14_60200","PA14_60200",5362595,5363323,-1,"","DOOR",18988623
"operon-9965","rluD-PA14_60200","PA14_60210",5363320,5364282,-1,"rluD","DOOR",18988623
"operon-9966","PA14_60240-pilS-pilR","PA14_60240",5365571,5365855,1,"","DOOR",18988623
"operon-9966","PA14_60240-pilS-pilR","PA14_60250",5365845,5367437,1,"pilS","DOOR",18988623
"operon-9966","PA14_60240-pilS-pilR","PA14_60260",5367452,5368789,1,"pilR","DOOR",18988623
"operon-9967","pilW-pilX-pilY1","PA14_60290",5371711,5372538,1,"pilW","DOOR",18988623
"operon-9967","pilW-pilX-pilY1","PA14_60300",5372541,5373140,1,"pilX","DOOR",18988623
"operon-9967","pilW-pilX-pilY1","PA14_60310",5373154,5376630,1,"pilY1","DOOR",18988623
"operon-9968","ribF-ileS-lspA-PA14_60350-ispH","PA14_60330",5377450,5378394,-1,"ispH","DOOR",18988623
"operon-9968","ribF-ileS-lspA-PA14_60350-ispH","PA14_60350",5378480,5378920,-1,"","DOOR",18988623
"operon-9968","ribF-ileS-lspA-PA14_60350-ispH","PA14_60360",5378913,5379422,-1,"lspA","DOOR",18988623
"operon-9968","ribF-ileS-lspA-PA14_60350-ispH","PA14_60370",5379415,5382246,-1,"ileS","DOOR",18988623
"operon-9968","ribF-ileS-lspA-PA14_60350-ispH","PA14_60380",5382270,5383208,-1,"ribF","DOOR",18988623
"operon-9969","obgE-proB-PA14_60410","PA14_60410",5385469,5385933,-1,"","DOOR",18988623
