PA14 id	PAO1 homolog id	Transcriptional similarity across strains	P-value	Name	label	pathways present
PA14_18850	PA3516	0.2862972327053371	2.0023093010575904e-101			['KEGG-Pathway-pae00230: Purine metabolism', 'KEGG-Pathway-pae00250: Alanine, aspartate and glutamate metabolism', 'KEGG-Module-M00048: Inosine monophosphate biosynthesis, PRPP + glutamine => IMP', 'KEGG-Module-M00049: Adenine ribonucleotide biosynthesis, IMP => ADP,ATP']
PA14_38110	PA2042	0.4944692934771466	0.0			[]
PA14_18110	PA3571	0.3735084392653745	1.1031972275025078e-176	mmsR		[]
PA14_07010	PA0539	0.22723746903230524	1.359000176328413e-63			[]
PA14_60530	PA4574	0.3753033947160024	1.6822340781876109e-178			[]
PA14_13320	PA3911	0.4229313375122308	4.295646785834214e-231			[]
PA14_03760	PA0287	0.3821129418120598	1.6909337697039625e-185			[]
PA14_66210	PA5008	0.5149649090219933	0.0		most stable	[]
PA14_48300	PA1236	0.3478899939239687	5.519356809687218e-152			[]
PA14_41880	PA1753	0.4217580622420349	1.0826462855320887e-229			[]
PA14_46290	PA1403	0.3295696207251314	1.1026072922078399e-135			[]
PA14_08840	PA4264	0.4760249271712436	1.1607603142119422e-300	rpsJ		['KEGG-Pathway-pae03010: Ribosome', 'KEGG-Module-M00178: Ribosome, bacteria']
PA14_72970	PA5531	0.5160373928907628	0.0	tonB	most stable	[]
PA14_69670	PA5277	0.4733811934917064	6.737787386139678e-297	lysA		['KEGG-Pathway-pae00300: Lysine biosynthesis', 'KEGG-Module-M00016: Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine']
PA14_31640	PA2546	0.20070350240794094	1.0081220101247662e-49			[]
PA14_31400	PA2561	0.2480209776514129	8.733538603778351e-76			['KEGG-Pathway-pae02030: Bacterial chemotaxis']
PA14_05510	PA0423	0.3740584031298998	3.0706542443408437e-177			[]
PA14_26870	PA2878	0.3897567211498275	1.4844259161317164e-193			[]
PA14_42840	PA1675	0.2812596694406241	8.297965497146665e-98			[]
PA14_07950	PA0610	0.4644332487641723	2.109838262393633e-284	prtN		[]
PA14_68130	PA5159	0.3178968318207144	7.230153646270445e-126			[]
PA14_55450	PA0685	0.3247675893912847	1.3604016845514242e-131	hxcQ		['KEGG-Pathway-pae03070: Bacterial secretion system', 'KEGG-Module-M00331: Type II general secretion pathway']
PA14_36670	PA2157	0.4087302622424615	1.6824368303034552e-214			[]
PA14_63480	PA4804	0.3099081333801297	2.132262454656518e-119			[]
PA14_15670	PA3768	0.3977649962649936	3.1467450793037647e-202			[]
PA14_10350	PA4142	0.3064152555770281	1.2445926025414737e-116			[]
PA14_51670	PA0976	0.24020894590469205	4.605658386578129e-71			['KEGG-Pathway-pae00790: Folate biosynthesis']
PA14_39250	PA1953	0.3173387441140009	2.077933091527308e-125			[]
PA14_37870	PA2059	0.3496785618153354	1.232291991700944e-153	sppB		['KEGG-Module-M00349: Microcin C transport system']
PA14_32780	PA2463	0.2993870340816447	3.5244253084260004e-111			[]
PA14_12560	PA3966	0.4080446623527174	1.015897977657418e-213			[]
PA14_52990	PA0872	0.359834293832289	3.227806001757847e-163	phhA		['KEGG-Pathway-pae00360: Phenylalanine metabolism', 'KEGG-Pathway-pae00400: Phenylalanine, tyrosine and tryptophan biosynthesis']
PA14_00760	PA0064	0.3487283017632699	9.317946833279657e-153			[]
PA14_13350	PA3908	0.4590812654331897	4.1885504023175043e-277			[]
PA14_57560	PA4430	0.5172258759447725	0.0		most stable	['KEGG-Pathway-pae00190: Oxidative phosphorylation']
PA14_66950	PA5067	0.38795337019933546	1.2351197447981772e-191	hisE		['KEGG-Pathway-pae00340: Histidine metabolism']
PA14_21290	PA3304	0.32788475193365396	3.0644867570352493e-134			[]
PA14_09370	PA4219	0.4050915069100259	2.2369715287391052e-210			[]
PA14_13500	PA3896	0.2646967249390062	1.9438905272915223e-86			['KEGG-Pathway-pae00030: Pentose phosphate pathway']
PA14_04680	PA0358	0.3163940972451717	1.2343691945947704e-124			[]
PA14_44770	PA1521	0.323259442677467	2.531067835419879e-130			['KEGG-Pathway-pae00230: Purine metabolism']
PA14_44760	PA1522	0.21602600620851065	1.6686146725198254e-57			[]
PA14_48030	PA1251	0.387270965907136	6.533883736392862e-191			[]
PA14_64620	PA4889	0.2999224846270923	1.371014150073265e-111			[]
PA14_01940	PA0156	0.40076060505317984	1.552768166627177e-205			[]
PA14_64390	PA4868	0.4570107554922653	2.57379182295841e-274	ureC		['KEGG-Pathway-pae00230: Purine metabolism', 'KEGG-Pathway-pae00330: Arginine and proline metabolism']
PA14_09870	PA4178	0.42965834957595495	3.085735721424331e-239	eftM		[]
PA14_02740	PA0224	0.2523400676946632	1.8090655575400156e-78			[]
PA14_30620	PA2588	0.4607520845673266	2.279053716992991e-279			[]
PA14_18590	PA3539	0.3639972811948739	3.0102853197790027e-167			[]
PA14_41520	PA1782	0.4411133203217704	1.5471595965441968e-253			[]
PA14_12390	PA3977	0.4412552303437281	1.0207128361521918e-253	hemL		['KEGG-Pathway-pae00860: Porphyrin and chlorophyll metabolism']
PA14_51410	PA0998	0.2789559855125831	3.5339088569046423e-96	pqsC		[]
PA14_20460	PA3371	0.3003421626981788	6.531942552299775e-112			[]
PA14_50600	PA1067	0.3289074716676411	4.0829873570227013e-135			[]
PA14_28650	PA2744	0.4514985195983213	5.507658787438125e-267	thrS		['KEGG-Pathway-pae00970: Aminoacyl-tRNA biosynthesis', 'KEGG-Module-M00360: Aminoacyl-tRNA biosynthesis, prokaryotes']
PA14_12940	PA3937	0.5548018896058268	0.0		most stable	['KEGG-Pathway-pae00920: Sulfur metabolism']
PA14_45280	PA1483	0.520124685968261	0.0	cycH	most stable	[]
PA14_12070	PA4002	0.5277867139363064	0.0	rodA	most stable	[]
PA14_42320	PA1718	0.454438857716555	7.04036609437552e-271	pscE		[]
PA14_58770	PA4528	0.3453048658486254	1.2865305234355323e-149	pilD		['KEGG-Module-M00331: Type II general secretion pathway']
PA14_58000	PA4468	0.423917269127271	2.8250876780126577e-232	sodM		[]
PA14_43230	PA1645	0.427020482679947	5.0680726552230445e-236			[]
PA14_13740	PA3878	0.3327514706728021	1.9520473287960363e-138	narX		[]
PA14_19390	PA3457	0.2637969377359418	7.649147771757447e-86			[]
PA14_01640	PA0133	0.3327167260854385	2.0927533538498407e-138			[]
PA14_03010	PA0243	0.4234386796032842	1.0599570563143243e-231			[]
PA14_33770	PA2389	0.3875654792935263	3.185291499062852e-191			[]
PA14_23640	PA3129	0.42810094213509664	2.461832306472089e-237			[]
PA14_13620	PA3887	0.3398994434990822	9.721612069063807e-145	nhaP		[]
PA14_42980	PA1662	0.3898853132811085	1.0818744222248456e-193	clpV2		['KEGG-Pathway-pae03070: Bacterial secretion system', 'KEGG-Module-M00334: Type VI secretion system']
PA14_22690	PA3210	0.4545930411742303	4.389139294744064e-271	trkH		[]
PA14_21760	PA3266	0.4911363994484618	8e-323	capB		[]
PA14_50590	PA1068	0.37213458201574695	2.6633682995632635e-175			[]
PA14_00380	PA0031	0.4089733736260821	8.883617300476819e-215	betC		[]
PA14_45800	PA1443	0.5137086591912517	0.0	fliM	most stable	['KEGG-Pathway-pae02040: Flagellar assembly', 'KEGG-Pathway-pae02030: Bacterial chemotaxis']
PA14_36270	PA2199	0.4003677598159313	4.233541331599016e-205			['KEGG-Pathway-pae00363: Bisphenol degradation', 'KEGG-Pathway-pae00051: Fructose and mannose metabolism', 'KEGG-Pathway-pae00625: Chloroalkane and chloroalkene degradation', 'KEGG-Pathway-pae00650: Butanoate metabolism']
PA14_07860	PA0603	0.196886064985114	7.018026197642085e-48		least stable	['KEGG-Module-M00193: Putative spermidine/putrescine transport system']
PA14_07780	PA0596	0.4076361707917726	2.9597768824052022e-213			[]
PA14_33260	PA2426	0.3649896905896858	3.2279137622847543e-168	pvdS		[]
PA14_54230	PA0777	0.3907428283824604	1.3076044736024115e-194			['KEGG-Module-M00236: Putative polar amino acid transport system']
PA14_17980	PA3581	0.2451802823255112	4.763148814228542e-74	glpF		[]
PA14_40060	PA1891	0.3277935373424524	3.666632952996899e-134			[]
PA14_11450	PA4052	0.419139407335793	1.3879596589793e-226	nusB		[]
PA14_34880	PA2299	0.1932119748338464	3.836610230247673e-46		least stable	[]
PA14_36420	PA2177	0.5235586836767457	0.0		most stable	[]
PA14_08730	PA4273	0.5609178141661042	0.0	rplA	most stable	['KEGG-Pathway-pae03010: Ribosome', 'KEGG-Module-M00178: Ribosome, bacteria']
PA14_60870	PA4601	0.4769767964906806	5.028934088742413e-302	morA		[]
PA14_05190	PA0396	0.4594434553309941	1.3561007445969279e-277	pilU		[]
PA14_54540	PA0754	0.2566293025982068	3.4704758891286654e-81			[]
PA14_36930	PA2136	0.3709300340369981	4.288192722571812e-174			[]
PA14_27890	PA2803	0.3584966645991431	6.182384299139102e-162			[]
PA14_42940	PA1666	0.4458166719964676	1.43473116513861e-259	lip2.1		['KEGG-Pathway-pae03070: Bacterial secretion system', 'KEGG-Module-M00334: Type VI secretion system']
PA14_32410	PA2492	0.2091286646486845	6.333870315770957e-54	mexT		[]
PA14_66800	PA5055	0.40881552033425655	1.3449309597899099e-214			[]
PA14_24430	PA3070	0.34895697714355245	5.730154139633239e-153			[]
PA14_07260	PA0558	0.4170175070787826	4.370232519383396e-224			[]
PA14_47210	PA1317	0.3843626030606504	7.573147517965265e-188	cyoA		['KEGG-Pathway-pae00190: Oxidative phosphorylation']
PA14_01580	PA0129	0.26314159276567217	2.0676151212848076e-85	gabP		[]
PA14_27560	PA2823	0.3853711507964593	6.610654516077157e-189			[]
PA14_60830	PA4598	0.15674306449976827	9.17627954448775e-31	mexD	least stable	[]
PA14_66190	PA5006	0.4712153650838339	7.714865324158605e-294			[]
PA14_16580	PA3697	0.4428009572967984	1.0859915860925268e-255			[]
PA14_11650	PA4035	0.24269546311973916	1.5088155977579402e-72			[]
PA14_68640	PA5196	0.3823884187215593	8.739710876283836e-186			[]
PA14_58120	PA4479	0.4681783343568966	1.3789676967684299e-289	mreD		[]
PA14_50320	PA1089	0.33036410567063423	2.282236137149906e-136			[]
PA14_06200	PA0474	0.2515571350572908	5.5952798974654115e-78			[]
PA14_29575	PA2668	0.2877918913871545	1.6358072836849525e-102			[]
PA14_06720	PA0516	0.5256261464191188	0.0	nirF	most stable	[]
PA14_53470	PA0836	0.5637849906029747	0.0		most stable	['KEGG-Pathway-pae00620: Pyruvate metabolism', 'KEGG-Pathway-pae00430: Taurine and hypotaurine metabolism', 'KEGG-Pathway-pae00680: Methane metabolism', 'KEGG-Pathway-pae00640: Propanoate metabolism']
PA14_61190	PA4624	0.3613368274164641	1.1513420271788751e-164			[]
PA14_46480	PA1374	0.21622432096264468	1.3109108299571774e-57			[]
PA14_01870	PA0151	0.35962712557128945	5.103907920153423e-163			[]
PA14_10240	PA4152	0.31371308332114256	1.8720780783813864e-122			['KEGG-Pathway-pae00020: Citrate cycle (TCA cycle)', 'KEGG-Pathway-pae00620: Pyruvate metabolism', 'KEGG-Pathway-pae00010: Glycolysis / Gluconeogenesis', 'KEGG-Module-M00307: Pyruvate oxidation, pyruvate => acetyl-CoA']
PA14_37270	PA2112	0.308969691548972	1.1905751692853752e-118			[]
PA14_38850	PA1983	0.27016560447978616	4.193590194158828e-90	exaB		[]
PA14_41440	PA1789	0.5443694590947026	0.0		most stable	[]
PA14_37130	PA2122	0.2284896359407668	2.7047348183501593e-64			[]
PA14_51320	PA1005	0.3923451110303589	2.479656453307397e-196			[]
PA14_71240	PA5396	0.3929628309490307	5.344691389046608e-197			[]
PA14_03130	PA0254	0.3545762482692826	3.2644137714139227e-158			[]
PA14_27450	PA2833	0.36013924953340937	1.6432829327669336e-163			[]
PA14_64720	PA4898	0.21596880620706213	1.7887891755081927e-57			[]
PA14_30560	PA2593	0.15906662725035414	1.209857050824209e-31		least stable	[]
PA14_14360	PA3839	0.5262728566704157	0.0		most stable	[]
PA14_37100	PA2124	0.28482818483294337	2.313201957028862e-100			[]
PA14_70140	PA5312	0.3973713044054683	8.509605911344761e-202			['KEGG-Pathway-pae00330: Arginine and proline metabolism']
PA14_70980	PA5375	0.28148607447153523	5.72799676915126e-98	betT1		[]
PA14_51100	PA1022	0.3152129510929296	1.13510183320552e-123			['KEGG-Pathway-pae00281: Geraniol degradation']
PA14_53310	PA0847	0.4021352202549671	4.594627610055258e-207			[]
PA14_05000	PA0382	0.4894425641453419	2.7776e-320	trmB		[]
PA14_04160	PA0319	0.3754381291243899	1.2275786559025426e-178			[]
PA14_33290	PA2423	0.3624353453661739	9.949904730334631e-166			[]
PA14_20750	PA3349	0.4768484406587708	7.683499978134226e-302			['KEGG-Pathway-pae02030: Bacterial chemotaxis', 'KEGG-Module-M00506: CheA-CheYBV (chemotaxis) two-component regulatory system']
PA14_50560	PA1070	0.4693021751327464	3.724318140946428e-291	braG		['KEGG-Module-M00237: Branched-chain amino acid transport system']
PA14_18510	PA3544	0.34321925297530537	1.0073439612273145e-147	algE		[]
PA14_67790	PA5133	0.4139574109939927	1.6276369709566078e-220			[]
PA14_02890	PA0234	0.3347054381769969	3.83889904600188e-140			[]
PA14_48410	PA1227	0.34228717478104714	6.995613680186941e-147			[]
PA14_63270	PA4786	0.42411512235549376	1.634394977595341e-232	fabG		['KEGG-Pathway-pae00780: Biotin metabolism', 'KEGG-Pathway-pae01040: Biosynthesis of unsaturated fatty acids', 'KEGG-Pathway-pae01212: Fatty acid metabolism', 'KEGG-Pathway-pae00061: Fatty acid biosynthesis', 'KEGG-Module-M00083: Fatty acid biosynthesis, elongation', 'KEGG-Module-M00572: Pimeloyl-ACP biosynthesis, BioC-BioH pathway, malonyl-ACP => pimeloyl-ACP']
PA14_09700	PA4190	0.4361245657628785	3.0555423252774224e-247			[]
PA14_50310	PA1090	0.3482946691975889	2.3401469475975765e-152			[]
PA14_67620	PA5120	0.3226083058425864	8.896482817487328e-130			[]
PA14_06920	PA0530	0.2919262982480286	1.4790288931249603e-105			['KEGG-Pathway-pae01210: 2-Oxocarboxylic acid metabolism', 'KEGG-Pathway-pae00330: Arginine and proline metabolism', 'KEGG-Pathway-pae00300: Lysine biosynthesis', 'KEGG-Module-M00028: Ornithine biosynthesis, glutamate => ornithine', 'KEGG-Module-M00016: Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine']
PA14_67710	PA5127	0.3227883101709644	6.286915658781685e-130			[]
PA14_12020	PA4006	0.41796196029259663	3.3948358727910496e-225	nadD		['KEGG-Pathway-pae00760: Nicotinate and nicotinamide metabolism', 'KEGG-Module-M00115: NAD biosynthesis, aspartate => NAD']
PA14_08270	PA0639	0.4714543110507264	3.55586479817215e-294			[]
PA14_68800	PA5208	0.4353325374382089	2.9847413335633253e-246			[]
PA14_30070	PA2633	0.4163633570059344	2.5527661465422343e-223			[]
PA14_02990	PA0241	0.3240640737561705	5.331245454878358e-131			[]
PA14_29400	PA2684	0.5140673515477725	0.0		most stable	[]
PA14_46390	PA1394	0.2590581289747215	9.522698865100098e-83			[]
PA14_26460	PA2909	0.4548029369233103	2.3059041577113133e-271	cobK		['KEGG-Pathway-pae00860: Porphyrin and chlorophyll metabolism']
PA14_44400	PA1552	0.498566924292881	0.0			['KEGG-Pathway-pae00190: Oxidative phosphorylation', 'KEGG-Module-M00156: Cytochrome c oxidase, cbb3-type']
PA14_25280	PA2999	0.4705345170295571	6.987877984528245e-293	nqrA		[]
PA14_07580	PA0581	0.37923094597326296	1.622738405302041e-182			['KEGG-Pathway-pae00561: Glycerolipid metabolism', 'KEGG-Pathway-pae00564: Glycerophospholipid metabolism']
PA14_06340	PA0487	0.4058408937942263	3.1959339134026234e-211			[]
PA14_44260	PA1565	0.2178463850400809	1.8054720967845884e-58			[]
PA14_66240	PA5011	0.3899941506553652	8.276604327165121e-194	waaC		['KEGG-Pathway-pae00540: Lipopolysaccharide biosynthesis']
PA14_55100	PA0714	0.3098361460052773	2.433509921048482e-119			[]
PA14_35130	PA2277	0.28155576741679994	5.110015519045304e-98	arsR		[]
PA14_38050	PA2046	0.420132765015257	9.261572509704945e-228			[]
PA14_13010	PA3931	0.4435596405342066	1.157810227711883e-256			['KEGG-Module-M00238: D-Methionine transport system']
PA14_42870	PA1672	0.36671178727368736	6.577709128456462e-170			[]
PA14_34630	PA2322	0.2637643188377961	8.037799818161905e-86	gnuT		[]
PA14_24310	PA3080	0.32505810894556386	7.731367938428539e-132			[]
PA14_08140	PA0627	0.471256035454443	6.762267649504831e-294			[]
PA14_09550	PA4204	0.5916523252178912	0.0		most stable	[]
PA14_02030	PA0163	0.3729661649200126	3.8837595442382895e-176			[]
PA14_16800	PA3677	0.2118213578957394	2.6262160409671623e-55			[]
PA14_41650	PA1771	0.4294482933600003	5.5777958358345316e-239			[]
PA14_20980	PA3330	0.4325796136735465	7.84949909204022e-243			[]
PA14_07410	PA0570	0.2645183935667501	2.551345069327784e-86			[]
PA14_57970	PA4465	0.5282556372215483	0.0		most stable	[]
PA14_38660	PA1999	0.3191422632292799	6.7989606648214385e-127			['KEGG-Pathway-pae00072: Synthesis and degradation of ketone bodies', 'KEGG-Pathway-pae00280: Valine, leucine and isoleucine degradation', 'KEGG-Pathway-pae00650: Butanoate metabolism']
PA14_41780	PA1762	0.3721992335384743	2.293562954228763e-175			[]
PA14_28400	PA2760	0.4804869583987309	4.332459539200298e-307			[]
PA14_00770	PA0065	0.495215846898304	0.0			['KEGG-Pathway-pae00630: Glyoxylate and dicarboxylate metabolism']
PA14_52910	PA0878	0.15224411648304315	4.249478089737757e-29		least stable	['KEGG-Pathway-pae00660: C5-Branched dibasic acid metabolism']
PA14_11350	PA4060	0.2987579840945068	1.0658513339338783e-110			[]
PA14_11910	PA4015	0.465990263896713	1.5016696051901541e-286			[]
PA14_22470	PA3225	0.4432190338429966	3.16520961323952e-256			[]
PA14_42120	PA1734	0.29586063067479984	1.6819391543457791e-108			[]
PA14_45480	PA1465	0.5115922117765654	0.0		most stable	[]
PA14_58180	PA4483	0.561552748831292	0.0	gatA	most stable	['KEGG-Pathway-pae00970: Aminoacyl-tRNA biosynthesis']
PA14_60450	PA4567	0.4647096485228624	8.786367940490246e-285	rpmA		['KEGG-Pathway-pae03010: Ribosome', 'KEGG-Module-M00178: Ribosome, bacteria']
PA14_04940	PA0377	0.3311561085501689	4.724994842677057e-137			[]
PA14_70550	PA5343	0.5429885062061132	0.0		most stable	[]
PA14_40510	PA1856	0.2499877803425329	5.31574150317016e-77	ccoN-2		['KEGG-Pathway-pae00190: Oxidative phosphorylation', 'KEGG-Module-M00156: Cytochrome c oxidase, cbb3-type']
PA14_44440	PA1549	0.375393494591743	1.3626604360493347e-178			[]
PA14_02090	PA0167	0.4762150906200669	6.204912955519352e-301			[]
PA14_50410	PA1084	0.3869655981273874	1.375165980941518e-190	flgI		['KEGG-Pathway-pae02040: Flagellar assembly']
PA14_00430	PA0034	0.21669308118303385	7.404216032014172e-58			[]
PA14_08820	PA4266	0.6272793384027084	0.0	fusA1	most stable	[]
PA14_13530	PA3893	0.3557576582794462	2.497699264242277e-159			[]
PA14_34490	PA2330	0.33254569117743704	2.947546584155576e-138			[]
PA14_58850	PA4536	0.396989897951269	2.2279991917790076e-201			[]
PA14_62680	PA4738	0.3959799853310566	2.831911680078554e-200			[]
PA14_67700	PA5126	0.3403241107737001	4.055031632321991e-145			[]
PA14_31650	PA2545	0.29391022239623577	4.911224163938199e-107	xthA		['KEGG-Pathway-pae03410: Base excision repair']
PA14_68400	PA5178	0.5275960491963416	0.0		most stable	[]
PA14_60890	PA4602	0.4979294914335157	0.0	glyA		['KEGG-Pathway-pae00260: Glycine, serine and threonine metabolism', 'KEGG-Pathway-pae00670: One carbon pool by folate', 'KEGG-Pathway-pae00630: Glyoxylate and dicarboxylate metabolism', 'KEGG-Pathway-pae00680: Methane metabolism', 'KEGG-Pathway-pae00460: Cyanoamino acid metabolism']
PA14_66880	PA5061	0.3396019908635697	1.7921313057029335e-144			[]
PA14_42130	PA1733	0.4525737254653615	2.0974839030005556e-268			[]
PA14_67890	PA5141	0.372395163367858	1.457721783257161e-175	hisA		['KEGG-Pathway-pae00340: Histidine metabolism']
PA14_44311	PA1559	0.31490853636538896	2.0075583895667457e-123			[]
PA14_51150	PA1019	0.23823654363050975	6.742888301509007e-70	mucK		[]
PA14_34730	PA2312	0.4871933665157615	6.225502e-317			[]
PA14_48980	PA0719	0.17753423075831726	4.058839524243725e-39		least stable	[]
PA14_42230	PA1726	0.3728333168158112	5.2844526515241495e-176	bglX		['KEGG-Pathway-pae00500: Starch and sucrose metabolism', 'KEGG-Pathway-pae00460: Cyanoamino acid metabolism']
PA14_16630	PA3692	0.5673486642016645	0.0		most stable	[]
PA14_33810	PA2386	0.4877074583566146	1.0729357e-317	pvdA		[]
PA14_73120	PA5545	0.4183431273125095	1.2076913310731241e-225			[]
PA14_60490	PA4571	0.43607663572330413	3.508025675948587e-247			[]
PA14_71280	PA5399	0.3655240378106694	9.669037841034037e-169			[]
PA14_08230	PA0635	0.4489547241311341	1.1981506701318649e-263			[]
PA14_36780	PA2148	0.474381231513189	2.5627002701688504e-298			[]
PA14_28895	PA2728	0.40838097085501024	4.207434232018095e-214			[]
PA14_43030	PA1658	0.5473197801749865	0.0	hsiC2	most stable	['KEGG-Module-M00334: Type VI secretion system']
