PAO1 id	PA14 homolog id	Transcriptional similarity across strains	P-value	Name	label	pathways present
PA3763	PA14_15740	0.5817423432552536	0.0	purL	most stable	['KEGG-Pathway-pae00230: Purine metabolism', 'KEGG-Module-M00048: Inosine monophosphate biosynthesis, PRPP + glutamine => IMP']
PA1288	PA14_47540	0.2790533260590083	2.897893362590032e-96			[]
PA4821	PA14_63730	0.2913534156713922	3.762601659779552e-105			[]
PA4242	PA14_09070	0.4378046678070489	2.1400318042773053e-249	rpmJ		['KEGG-Pathway-pae03010: Ribosome', 'KEGG-Module-M00178: Ribosome, bacteria']
PA3579	PA14_18010	0.2697140919673613	8.16741133568896e-90			['KEGG-Pathway-pae00561: Glycerolipid metabolism']
PA2831	PA14_27470	0.36966527692311896	7.277017592133037e-173			[]
PA0394	PA14_05160	0.4795269320768885	9.354905761954796e-306			[]
PA0262	PA14_03220	0.39882219902192295	1.9819438522955306e-203	vgrG2b		['KEGG-Pathway-pae03070: Bacterial secretion system', 'KEGG-Module-M00334: Type VI secretion system']
PA3307	PA14_21240	0.4463867207257397	2.348631624704907e-260			[]
PA2579	PA14_30750	0.2529630814020495	7.10585887634245e-79	kynA		['KEGG-Pathway-pae00380: Tryptophan metabolism']
PA2277	PA14_35130	0.2817191354605628	3.750998234989695e-98	arsR		[]
PA0943	PA14_52060	0.44686577868810456	5.619433394075157e-261			[]
PA1438	PA14_45870	0.2742620920154105	6.350801138679992e-93			['KEGG-Module-M00452: CusS-CusR (copper tolerance) two-component regulatory system']
PA0166	PA14_02070	0.49092879205699397	1.43e-322			[]
PA2046	PA14_38050	0.4209209429306191	9.741401577482108e-229			[]
PA0305	PA14_03980	0.2789888345222029	3.2173363639156503e-96	hacB		[]
PA3473	PA14_19160	0.37734919896256996	1.2815560005158358e-180			[]
PA2030	PA14_38270	0.3985668074851834	3.7888661438257425e-203			[]
PA1038	PA14_50910	0.2633738468833778	1.4025212595143424e-85			[]
PA4894	PA14_64680	0.4502666806238583	2.0487464827601988e-265			[]
PA5439	PA14_71800	0.3807443409786704	4.111388195529419e-184			['KEGG-Pathway-pae00480: Glutathione metabolism', 'KEGG-Pathway-pae00030: Pentose phosphate pathway', 'KEGG-Module-M00008: Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate']
PA3007	PA14_25160	0.440046874752181	3.143716424219737e-252	lexA		[]
PA5521	PA14_72840	0.32912627276387474	2.502207684015377e-135			[]
PA4610	PA14_61000	0.4523492021502613	3.7045654665689236e-268			[]
PA0658	PA14_08440	0.31736890877706314	1.8611521387112715e-125			[]
PA4830	PA14_63860	0.2424235307359605	2.1312892521150296e-72			[]
PA1119	PA14_49900	0.3898459732110761	1.0974253168793813e-193	yfiB		[]
PA4092	PA14_10990	0.1997835090768324	2.7681453809532826e-49	hpaC	least stable	['KEGG-Pathway-pae00350: Tyrosine metabolism', 'KEGG-Pathway-pae01220: Degradation of aromatic compounds']
PA3855	PA14_14140	0.3383531043831781	2.1828353460703686e-143			[]
PA3766	PA14_15700	0.3089246169765397	1.229540632231056e-118			[]
PA4682	PA14_61940	0.4191386673586914	1.2625810835181e-226			[]
PA3713	PA14_16360	0.3747132915090297	6.18781794887731e-178	spdH		['KEGG-Pathway-pae00330: Arginine and proline metabolism', 'KEGG-Pathway-pae00410: beta-Alanine metabolism']
PA1493	PA14_45110	0.4473226988164167	1.4333206231946247e-261	cysP		['KEGG-Pathway-pae00920: Sulfur metabolism', 'KEGG-Module-M00185: Sulfate transport system', 'KEGG-Module-M00616: Sulfate-sulfur assimilation']
PA1268	PA14_47840	0.2514370301748037	6.4368309354578785e-78	lhpA		['KEGG-Pathway-pae00330: Arginine and proline metabolism']
PA1019	PA14_51150	0.2380808012518331	8.0855847241236e-70	mucK		[]
PA4872	PA14_64440	0.3782165689544334	1.656305764301118e-181			[]
PA2947	PA14_25930	0.3951660754393158	2.0055690982607149e-199	cobE		['KEGG-Pathway-pae00860: Porphyrin and chlorophyll metabolism']
PA3953	PA14_12730	0.30592255842796995	2.889366824039586e-116			[]
PA1032	PA14_50980	0.3420102637383536	1.1675117144351197e-146	quiP		[]
PA5219	PA14_68930	0.3952637444496187	1.5700074854846125e-199			[]
PA3640	PA14_17260	0.4847646302748273	2.11765072565e-313	dnaE		['KEGG-Pathway-pae03440: Homologous recombination', 'KEGG-Pathway-pae00230: Purine metabolism', 'KEGG-Pathway-pae00240: Pyrimidine metabolism', 'KEGG-Pathway-pae03030: DNA replication', 'KEGG-Pathway-pae03430: Mismatch repair', 'KEGG-Module-M00260: DNA polymerase III complex, bacteria']
PA3124	PA14_23700	0.3672126730775721	1.9625945470370123e-170			[]
PA1442	PA14_45810	0.3761864475795557	1.9710262519395023e-179			[]
PA5155	PA14_68090	0.4837228708017277	7.19592714677e-312			['KEGG-Module-M00236: Putative polar amino acid transport system']
PA2247	PA14_35530	0.3736882947467432	6.736438536457046e-177	bkdA1		['KEGG-Pathway-pae00280: Valine, leucine and isoleucine degradation', 'KEGG-Module-M00036: Leucine degradation, leucine => acetoacetate + acetyl-CoA']
PA2493	PA14_32400	0.2512226557114696	8.761773752543317e-78	mexE		[]
PA0074	PA14_00875	0.6551365820486029	0.0	ppkA	most stable	['KEGG-Pathway-pae03070: Bacterial secretion system']
PA1687	PA14_42690	0.4570031143174737	2.3437811039056615e-274	speE		['KEGG-Pathway-pae00480: Glutathione metabolism', 'KEGG-Pathway-pae00270: Cysteine and methionine metabolism', 'KEGG-Pathway-pae00330: Arginine and proline metabolism', 'KEGG-Pathway-pae00410: beta-Alanine metabolism', 'KEGG-Module-M00034: Methionine salvage pathway']
PA4081	PA14_11110	0.2810799536978236	1.068380165218015e-97	cupB6		[]
PA1308	PA14_47320	0.3562393830696775	8.156371878454492e-160			[]
PA2859	PA14_27130	0.2815164733773365	5.228876485444269e-98	greB		[]
PA4661	PA14_61650	0.4222062309209761	2.8651124848922946e-230	pagL		[]
PA1588	PA14_43950	0.5770355394038629	0.0	sucC	most stable	['KEGG-Pathway-pae00660: C5-Branched dibasic acid metabolism', 'KEGG-Pathway-pae00020: Citrate cycle (TCA cycle)', 'KEGG-Pathway-pae00640: Propanoate metabolism', 'KEGG-Module-M00009: Citrate cycle (TCA cycle, Krebs cycle)', 'KEGG-Module-M00011: Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate']
PA4680	PA14_61910	0.3144605115883242	4.4049885575521284e-123			[]
PA4286	PA14_55710	0.32930789205097355	1.747264530846213e-135			[]
PA4884	PA14_64560	0.2874504620216473	2.7799718018265205e-102			[]
PA5218	PA14_68920	0.3464995696644877	9.777996228948716e-151			[]
PA2503	PA14_32290	0.44026344172337856	1.6698744341002233e-252			[]
PA2515	PA14_32130	0.2598294387100883	2.911525532783778e-83	xylL		['KEGG-Pathway-pae00364: Fluorobenzoate degradation', 'KEGG-Pathway-pae00362: Benzoate degradation', 'KEGG-Pathway-pae01220: Degradation of aromatic compounds']
PA4991	PA14_66000	0.4552148661532144	5.7969733080809443e-272			[]
PA5296	PA14_69910	0.5086441763140931	0.0	rep	most stable	[]
PA5553	PA14_73230	0.4593794449995157	1.4702220290036487e-277	atpC		['KEGG-Pathway-pae00190: Oxidative phosphorylation', 'KEGG-Module-M00157: F-type ATPase, prokaryotes and chloroplasts']
PA2056	PA14_37910	0.3517798869468421	1.2831244134332577e-155			[]
PA0687	PA14_55430	0.3494509898393109	1.875346019433114e-153	hxcS		['KEGG-Pathway-pae03070: Bacterial secretion system', 'KEGG-Module-M00331: Type II general secretion pathway']
PA3804	PA14_14860	0.4526427134279194	1.5157748718266754e-268			[]
PA4974	PA14_65750	0.4197047068978727	2.7019910066013465e-227			['KEGG-Pathway-pae03070: Bacterial secretion system', 'KEGG-Pathway-pae00312: beta-Lactam resistance', 'KEGG-Module-M00647: Multidrug resistance, efflux pump MexAB-OprM/SmeDEF/AcrAB-TolC']
PA1981	PA14_38880	0.3346005254837764	4.470065178292568e-140			[]
PA3913	PA14_13290	0.3831536506760941	1.2862189808343932e-186			[]
PA0949	PA14_51990	0.383167964490707	1.2427141891707368e-186	wrbA		[]
PA4777	PA14_63160	0.3980921705982597	1.2614120423973337e-202	pmrB		[]
PA4983	PA14_65880	0.4325312820418665	8.120513179522902e-243			[]
PA1770	PA14_41670	0.5674568481189873	0.0	ppsA	most stable	['KEGG-Pathway-pae00620: Pyruvate metabolism', 'KEGG-Pathway-pae00680: Methane metabolism']
PA4662	PA14_61660	0.4567256474571178	5.523313299008778e-274	murI		['KEGG-Pathway-pae00471: D-Glutamine and D-glutamate metabolism']
PA1896	PA14_40010	0.322397956746766	1.2630320800539187e-129			[]
PA4247	PA14_09010	0.5853638273147937	0.0	rplR	most stable	['KEGG-Pathway-pae03010: Ribosome', 'KEGG-Module-M00178: Ribosome, bacteria']
PA4466	PA14_57980	0.4234978398801778	8.154381335043522e-232			[]
PA3302	PA14_21310	0.3663922737718944	1.2625061880193188e-169			[]
PA3275	PA14_21660	0.28610763844084275	2.6330269337404467e-101			[]
PA3686	PA14_16700	0.4277339873409465	6.223136425659329e-237	adk		['KEGG-Pathway-pae00230: Purine metabolism', 'KEGG-Module-M00049: Adenine ribonucleotide biosynthesis, IMP => ADP,ATP']
PA3585	PA14_17920	0.3140996887357613	8.642415769531825e-123	glpM		[]
PA4093	PA14_10950	0.3500543382778518	5.176121382873401e-154			[]
PA1994	PA14_38720	0.44712489815013773	2.5900945903466465e-261			[]
PA0634	PA14_08220	0.4776459029529037	4.8341611340528764e-303			[]
PA0011	PA14_00120	0.39849085899151176	4.5935628886396115e-203	htrB1		['KEGG-Pathway-pae00540: Lipopolysaccharide biosynthesis']
PA3134	PA14_23560	0.4658178532752263	2.3002916796858425e-286	gltX		['KEGG-Pathway-pae00970: Aminoacyl-tRNA biosynthesis', 'KEGG-Pathway-pae00860: Porphyrin and chlorophyll metabolism', 'KEGG-Module-M00360: Aminoacyl-tRNA biosynthesis, prokaryotes']
PA4580	PA14_60590	0.13957966187858925	1.1090360883435264e-24		least stable	[]
PA2588	PA14_30620	0.4607508447617515	2.0304004303654045e-279			[]
PA0243	PA14_03010	0.4235282793926145	7.496877866405855e-232			[]
PA1695	PA14_42600	0.5337427612104277	0.0	pscP	most stable	['KEGG-Pathway-pae03070: Bacterial secretion system', 'KEGG-Module-M00332: Type III secretion system']
PA4477	PA14_58100	0.402372324739779	2.2877863023118796e-207	cafA		[]
PA2999	PA14_25280	0.4705835891156362	5.260704484151773e-293	nqrA		[]
PA0514	PA14_06700	0.5118448795331351	0.0	nirL	most stable	[]
PA5028	PA14_66480	0.4408967494334213	2.6185174981528417e-253			[]
PA2141	PA14_36880	0.4842616406248296	1.163690198095e-312			[]
PA5304	PA14_70040	0.2996776855302423	2.0143881867198526e-111	dadA		['KEGG-Pathway-pae00360: Phenylalanine metabolism']
PA0276	PA14_03590	0.2565173127404883	3.9552125733515297e-81			[]
PA0965	PA14_51800	0.43537401477341936	2.3848401686472456e-246	ruvC		['KEGG-Pathway-pae03440: Homologous recombination']
PA1301	PA14_47390	0.5111652195058635	0.0		most stable	[]
PA2923	PA14_26240	0.40620459808195664	1.1336448998079782e-211	hisJ		[]
PA4633	PA14_61300	0.44529176470045545	6.11985217673675e-259			['KEGG-Pathway-pae02030: Bacterial chemotaxis']
PA5519	PA14_72810	0.2408084628788737	1.967347213932836e-71			[]
PA0143	PA14_01760	0.3866777104252113	2.555732927172432e-190	nuh		['KEGG-Pathway-pae00760: Nicotinate and nicotinamide metabolism', 'KEGG-Pathway-pae00230: Purine metabolism']
PA2578	PA14_30760	0.2371747811489608	2.7493525476865644e-69			[]
PA0804	PA14_53850	0.3034801640561097	2.3404811477157835e-114			[]
PA1215	PA14_48600	0.3071779979897613	2.9691728733109056e-117			[]
PA2973	PA14_25600	0.3912855364273177	3.1487452212214852e-195			[]
PA5515	PA14_72770	0.4952938275294552	0.0			[]
PA1926	PA14_39610	0.3645564475833447	7.973735226814429e-168			[]
PA3915	PA14_13260	0.23666528236238515	5.459321388176187e-69	moaB1		[]
PA5541	PA14_73070	0.3957484220978493	4.6524639129836283e-200	pyrQ		['KEGG-Pathway-pae00240: Pyrimidine metabolism']
PA5387	PA14_71150	0.4178549375143751	4.1213107963993194e-225	cdhC		[]
PA2028	PA14_38300	0.39347967565093417	1.3571382957195024e-197			[]
PA3775	PA14_15250	0.28676951923128285	8.706616019411424e-102			[]
PA2269	PA14_35230	0.2862678212365582	2.0149427827123487e-101			[]
PA2313	PA14_34720	0.33341499736131713	4.862267786809725e-139			[]
PA0742	PA14_54680	0.2836028406799844	1.6883300739851754e-99			[]
PA4652	PA14_61540	0.3659935334461474	3.113791925236887e-169	cupE5		[]
PA3345	PA14_20800	0.27964031728085675	1.117298381418431e-96	hptB		[]
PA4263	PA14_08850	0.5283780676904408	0.0	rplC	most stable	['KEGG-Pathway-pae03010: Ribosome', 'KEGG-Module-M00178: Ribosome, bacteria']
PA0336	PA14_04390	0.4954963513475453	0.0	ygdP		['KEGG-Pathway-pae03018: RNA degradation']
PA1638	PA14_43320	0.31945859917156644	3.527485848314578e-127			['KEGG-Pathway-pae00330: Arginine and proline metabolism', 'KEGG-Pathway-pae00471: D-Glutamine and D-glutamate metabolism', 'KEGG-Pathway-pae00250: Alanine, aspartate and glutamate metabolism']
PA0461	PA14_06030	0.3677195446455029	6.197090581499254e-171			[]
PA3410	PA14_19990	0.3743121940379988	1.5766585974994281e-177	hasI		[]
PA1149	PA14_49530	0.2141677329517108	1.5448331524556387e-56			[]
PA1675	PA14_42840	0.28106986668509704	1.0861503062775086e-97			[]
PA0799	PA14_53900	0.4435043560532884	1.2216950744741654e-256			[]
PA4907	PA14_64840	0.4240884911327034	1.5931746206272247e-232			[]
PA4655	PA14_61580	0.32331841217469554	2.1368826090616156e-130	hemH		['KEGG-Pathway-pae00860: Porphyrin and chlorophyll metabolism']
PA2061	PA14_37840	0.3707433075297688	6.119935079384745e-174	sppD		['KEGG-Module-M00349: Microcin C transport system']
PA0363	PA14_04760	0.4565934133229877	8.308056020302147e-274	coaD		['KEGG-Pathway-pae00770: Pantothenate and CoA biosynthesis']
PA3829	PA14_14490	0.2680920634795223	1.0150728969291816e-88			[]
PA0513	PA14_06690	0.459165897374925	2.859018097909011e-277	nirG		[]
PA4597	PA14_60820	0.15738735228080986	5.182425481636836e-31	oprJ	least stable	[]
PA3148	PA14_23370	0.29481809986821816	9.788780211085265e-108	wbpI		['KEGG-Pathway-pae00520: Amino sugar and nucleotide sugar metabolism']
PA3867	PA14_15430	0.03394265847113223	0.013042946283085909		least stable	[]
PA3389	PA14_20240	0.2517544638463901	4.0750605357073635e-78			[]
PA2625	PA14_30160	0.3433846240888289	6.702920810218596e-148			[]
PA4577	PA14_60560	0.483746130382258	6.652065305196e-312			[]
PA4225	PA14_09280	0.4282772400946817	1.3565146656077084e-237	pchF		['KEGG-Pathway-pae01053: Biosynthesis of siderophore group nonribosomal peptides']
PA4600	PA14_60860	0.22485101522317116	2.7948391104992347e-62	nfxB		[]
PA1872	PA14_40280	0.4661990354694892	6.831274874955555e-287			[]
PA3054	PA14_24600	0.3445155528075867	6.314751407433599e-149			[]
PA5320	PA14_70240	0.4214033697649653	2.597588800717224e-229	coaC		['KEGG-Pathway-pae00770: Pantothenate and CoA biosynthesis']
PA2318	PA14_34670	0.2068072082533079	9.300920654304925e-53			[]
PA0953	PA14_51930	0.3786888903467915	5.4214791825525845e-182			[]
PA2720	PA14_28990	0.3051023371449433	1.2699242509924836e-115			[]
PA3584	PA14_17930	0.32140891134114635	8.463254637214632e-129	glpD		['KEGG-Pathway-pae00564: Glycerophospholipid metabolism']
PA0672	PA14_55580	0.3808672106925592	3.0673752509517004e-184	hemO		[]
PA0145	PA14_01790	0.2856384775665328	5.758822835402232e-101			[]
PA3221	PA14_22570	0.2985161315413097	1.5554240372283074e-110	csaA		[]
PA1457	PA14_45610	0.4704790734740079	7.375867047410139e-293	cheZ		['KEGG-Pathway-pae02030: Bacterial chemotaxis']
PA1891	PA14_40060	0.3276604997952217	4.499340792862287e-134			[]
PA2343	PA14_34350	0.22847398748177905	2.6867700043908945e-64	mtlY		['KEGG-Pathway-pae00040: Pentose and glucuronate interconversions']
PA2822	PA14_27570	0.4057332347625913	3.8640008084247664e-211			[]
PA1140	PA14_49650	0.2554220426397734	1.9756031350320607e-80			['KEGG-Pathway-pae00230: Purine metabolism']
PA1160	PA14_49400	0.3257582417969513	1.867755955276514e-132			[]
PA0081	PA14_00980	0.4810391444719237	5.989737206526218e-308	fha1		['KEGG-Pathway-pae03070: Bacterial secretion system']
PA1668	PA14_42910	0.4735658202534229	3.2475996997324744e-297	dotU2		['KEGG-Pathway-pae03070: Bacterial secretion system', 'KEGG-Module-M00334: Type VI secretion system']
PA0989	PA14_51500	0.3976153417398944	4.2145952359634e-202			[]
PA2197	PA14_36290	0.32523006941931165	5.230601079967659e-132			[]
PA4230	PA14_09220	0.4034472533888313	1.43754171642818e-208	pchB		['KEGG-Pathway-pae01053: Biosynthesis of siderophore group nonribosomal peptides']
PA0032	PA14_00400	0.2592344065487305	7.073317721558892e-83			[]
PA1897	PA14_39990	0.3849759973497756	1.587630134455816e-188			[]
PA1737	PA14_42080	0.4427666817576909	1.0771230868867687e-255			['KEGG-Pathway-pae00071: Fatty acid degradation', 'KEGG-Pathway-pae00903: Limonene and pinene degradation', 'KEGG-Pathway-pae00380: Tryptophan metabolism', 'KEGG-Pathway-pae00930: Caprolactam degradation', 'KEGG-Pathway-pae00280: Valine, leucine and isoleucine degradation', 'KEGG-Pathway-pae00281: Geraniol degradation', 'KEGG-Pathway-pae01040: Biosynthesis of unsaturated fatty acids', 'KEGG-Pathway-pae00310: Lysine degradation', 'KEGG-Pathway-pae00640: Propanoate metabolism', 'KEGG-Pathway-pae00410: beta-Alanine metabolism', 'KEGG-Pathway-pae01212: Fatty acid metabolism', 'KEGG-Pathway-pae00650: Butanoate metabolism', 'KEGG-Module-M00087: beta-Oxidation']
PA4538	PA14_58870	0.2747484876520213	2.9291600314318966e-93	ndh		['KEGG-Pathway-pae00190: Oxidative phosphorylation']
PA4124	PA14_10620	0.254855555793027	4.5254101326818506e-80	hpcB		['KEGG-Pathway-pae00350: Tyrosine metabolism', 'KEGG-Pathway-pae01220: Degradation of aromatic compounds', 'KEGG-Module-M00533: Homoprotocatechuate degradation, homoprotocatechuate => 2-oxohept-3-enedioate']
PA0002	PA14_00020	0.5251406497981839	0.0	dnaN	most stable	['KEGG-Pathway-pae03440: Homologous recombination', 'KEGG-Pathway-pae00230: Purine metabolism', 'KEGG-Pathway-pae00240: Pyrimidine metabolism', 'KEGG-Pathway-pae03030: DNA replication', 'KEGG-Pathway-pae03430: Mismatch repair', 'KEGG-Module-M00260: DNA polymerase III complex, bacteria']
PA0486	PA14_06330	0.27848294538719953	7.299834501137559e-96			[]
PA4317	PA14_56090	0.5003635145159786	0.0		most stable	[]
PA4252	PA14_08960	0.5268748101984768	0.0	rplX	most stable	['KEGG-Pathway-pae03010: Ribosome', 'KEGG-Module-M00178: Ribosome, bacteria']
PA5010	PA14_66230	0.4283088822324957	1.2412308892597297e-237	waaG		['KEGG-Pathway-pae00540: Lipopolysaccharide biosynthesis']
PA2477	PA14_32600	0.2185486394548548	7.43003707316426e-59			[]
PA5470	PA14_72200	0.39432895941809015	1.6299112820994932e-198			[]
PA0818	PA14_53690	0.20641714233829955	1.4616170691546525e-52			[]
PA0339	PA14_04430	0.4256463219204433	2.1141457743579908e-234			[]
PA2866	PA14_27020	0.25966735956202835	3.708739531943988e-83	mttC		[]
PA1212	PA14_48630	0.28154636866238736	4.9789247134248354e-98			[]
PA5529	PA14_72940	0.4253094225006657	5.394182782876078e-234			[]
PA2894	PA14_26620	0.25165548077462435	4.69973223019939e-78			[]
PA0396	PA14_05190	0.4594484470098651	1.1857965909154546e-277	pilU		[]
PA1618	PA14_43600	0.33999191049413835	7.55768703912985e-145			[]
PA4919	PA14_64960	0.26712388819249266	4.5302914296549106e-88	pncB1		['KEGG-Pathway-pae00760: Nicotinate and nicotinamide metabolism']
PA2365	PA14_34070	0.5132273427870468	0.0	hsiB3	most stable	['KEGG-Module-M00334: Type VI secretion system']
PA4566	PA14_60445	0.5024838859844979	0.0	obg	most stable	[]
PA5321	PA14_70260	0.4134469549637397	5.792738673778305e-220	dut		['KEGG-Pathway-pae00240: Pyrimidine metabolism', 'KEGG-Module-M00053: Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP']
PA1495	PA14_45090	0.33773997503202546	7.642090463811257e-143			[]
PA1060	PA14_50670	0.4013743170189161	2.959648467504913e-206			[]
PA1254	PA14_48000	0.16168204323829466	1.1759956381054539e-32	lhpC	least stable	['KEGG-Pathway-pae00300: Lysine biosynthesis', 'KEGG-Module-M00016: Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine']
PA3133	PA14_23590	0.3143994696201392	4.937296296400733e-123			[]
PA1671	PA14_42880	0.3420955746414645	9.78163645974266e-147	stk1		[]
PA0208	PA14_02550	0.2919852692976598	1.2787947194008243e-105	mdcA		[]
PA4296	PA14_55810	0.4695862865750089	1.3166049546984026e-291	pprB		[]
PA2574	PA14_30810	0.2187171747723192	6.036669826559367e-59	alkB1		['KEGG-Pathway-pae00071: Fatty acid degradation']
