PAO1 id	PA14 homolog id	Transcriptional similarity across strains	P-value	Name	label
PA3051	PA14_24630	0.5273545616375926	0.0		most stable
PA4635	PA14_61330	0.37257877623432367	8.842930592583016e-176
PA3643	PA14_17220	0.8629008645739381	0.0	lpxB	most stable
PA3831	PA14_14470	0.8271833869351448	0.0	pepA	most stable
PA2737	PA14_28730	0.3773300826209005	1.3405752767966864e-180
PA3495	PA14_18880	0.7033662370959028	0.0	nth	most stable
PA2937	PA14_26060	0.76581356146109	0.0		most stable
PA1750	PA14_41920	0.7930631671285037	0.0		most stable
PA1873	PA14_40270	0.7581971846306276	0.0		most stable
PA3314	PA14_21160	0.5936133682252592	0.0		most stable
PA1540	PA14_44530	0.5887878481107539	0.0		most stable
PA4297	PA14_55820	0.7569096029260327	0.0	tadG	most stable
PA2413	PA14_33500	0.5814468632334971	0.0	pvdH	most stable
PA0849	PA14_53290	0.3090371253127877	1.0007823456293401e-118	trxB2
PA3835	PA14_14430	0.6094873301756655	0.0		most stable
PA2897	PA14_26590	0.7228685183805427	0.0		most stable
PA3068	PA14_24445	0.6921757525534461	0.0	gdhB	most stable
PA1612	PA14_43660	0.7299525899036373	0.0		most stable
PA4236	PA14_09150	0.5463651573573133	0.0	katA	most stable
PA2679	PA14_29470	0.5800557091261695	0.0		most stable
PA5495	PA14_72510	0.5845626074494952	0.0	thrB	most stable
PA2213	PA14_36090	0.8558693750538506	0.0		most stable
PA0421	PA14_05480	0.7438583492912593	0.0		most stable
PA4089	PA14_11020	0.8605861940789743	0.0		most stable
PA1257	PA14_47950	0.8564107909104052	0.0	lhpN	most stable
PA2034	PA14_38210	0.6889185720849059	0.0		most stable
PA1991	PA14_38750	0.37414553255484884	2.3246098987815746e-177
PA1838	PA14_40770	0.7166964173771374	0.0	cysI	most stable
PA1723	PA14_42270	0.5297000033718432	0.0	pscJ	most stable
PA0280	PA14_03650	0.5373802969428649	0.0	cysA	most stable
PA3887	PA14_13620	0.7795579457037178	0.0	nhaP	most stable
PA1992	PA14_38740	0.7053141417087049	0.0	ercS	most stable
PA0961	PA14_51840	0.7090279023217844	0.0		most stable
PA1759	PA14_41810	0.7238175805521619	0.0		most stable
PA3790	PA14_15070	0.5985622098086107	0.0	oprC	most stable
PA2575	PA14_30800	0.5220044578982383	0.0		most stable
PA3799	PA14_14930	0.8454071913221256	0.0		most stable
PA2674	PA14_29520	0.7297758520241077	0.0		most stable
PA2784	PA14_28090	0.8105420877543593	0.0		most stable
PA2660	PA14_29690	0.7719058577378203	0.0		most stable
PA3678	PA14_16790	0.5702973105668669	0.0	mexL	most stable
PA1075	PA14_50510	0.6383634660844794	0.0		most stable
PA1773	PA14_41630	0.14905076692566968	5.961227298515328e-28	cmaX	least stable
PA0822	PA14_53650	0.5255403630924113	0.0		most stable
PA0220	PA14_02690	0.8542097790836534	0.0		most stable
PA1159	PA14_49410	0.4954753897554556	0.0
PA2796	PA14_27960	0.5202819567656664	0.0	tal	most stable
PA0773	PA14_54290	0.7721622920244321	0.0	pdxJ	most stable
PA5560	PA14_73310	0.8300872607856812	0.0	atpB	most stable
PA4250	PA14_08980	0.7903468443300729	0.0	rpsN	most stable
PA4731	PA14_62600	0.46742840236195904	1.3470203761236657e-288	panD
PA2032	PA14_38250	0.5324002587144755	0.0		most stable
PA2906	PA14_26485	0.6739521444843874	0.0		most stable
PA1664	PA14_42960	0.5890191436145445	0.0	orfX	most stable
PA4683	PA14_61950	0.5056535357915796	0.0		most stable
PA2809	PA14_27810	-0.04203976541825502	0.0021029284364512055	copR	least stable
PA2742	PA14_28670	0.7429053879561511	0.0	rpmI	most stable
PA3255	PA14_21900	0.23866961577002754	3.639752242349192e-70
PA4029	PA14_11720	0.7852356774968111	0.0		most stable
PA4127	PA14_10590	0.6707032740904866	0.0	hpcG	most stable
PA0033	PA14_00420	0.35677188382442515	2.5457923348998014e-160	hptC
PA1488	PA14_45180	0.4255758875935869	2.571695408306315e-234
PA2368	PA14_34020	0.8008639193908775	0.0	hsiF3	most stable
PA0939	PA14_52110	0.4184891043855502	7.37989927503168e-226
PA2697	PA14_29250	0.26123022348102054	3.569589955936707e-84
PA3543	PA14_18520	0.6254019127159668	0.0	algK	most stable
PA0433	PA14_05630	0.2658227582531748	3.3489792681954837e-87
PA3765	PA14_15710	0.47439274002285603	2.1723390766292386e-298
PA1429	PA14_45970	0.5991798670015236	0.0		most stable
PA2061	PA14_37840	0.8194244268708799	0.0	sppD	most stable
PA3295	PA14_21440	0.7327653739054387	0.0		most stable
PA2597	PA14_30500	0.7654607899335991	0.0		most stable
PA3146	PA14_23450	0.5739189649412342	0.0	wbpK	most stable
PA0026	PA14_00300	0.5317714202480849	0.0	plcB	most stable
PA0488	PA14_06350	0.5472489062594866	0.0		most stable
PA1084	PA14_50410	0.4298014919939211	1.8606368802291138e-239	flgI
PA4693	PA14_62120	0.7195278729876681	0.0	pssA	most stable
PA4134	PA14_10490	0.6660485818484034	0.0		most stable
PA4410	PA14_57320	0.6261325164803073	0.0	ddlB	most stable
PA4742	PA14_62730	0.8455142047290438	0.0	truB	most stable
PA4968	PA14_65670	0.7804152018169691	0.0		most stable
PA2556	PA14_31480	0.3510052763284998	6.766165917858756e-155
PA5013	PA14_66260	0.7532236354629467	0.0	ilvE	most stable
PA2900	PA14_26560	0.8128586255717626	0.0		most stable
PA2446	PA14_32985	0.2963424794394083	6.950490348946704e-109	gcvH2
PA4764	PA14_63020	0.46939257542946466	2.457750270221213e-291	fur
PA2323	PA14_34600	0.5497714319605268	0.0		most stable
PA4081	PA14_11110	0.8043066365506769	0.0	cupB6	most stable
PA4520	PA14_58650	0.5133326676984599	0.0		most stable
PA5536	PA14_73020	0.46728885699520467	2.105109660939881e-288	dksA2
PA1225	PA14_48440	0.3323742974675885	3.917048642315368e-138
PA1999	PA14_38660	0.6033239789805475	0.0	dchA	most stable
PA1094	PA14_50270	0.6070904161284164	0.0	fliD	most stable
PA3083	PA14_24270	0.6058822514872403	0.0	pepN	most stable
PA0548	PA14_07130	0.8582461825934047	0.0	tktA	most stable
PA3133	PA14_23590	0.2961847312716575	9.145652718513576e-109
PA1310	PA14_47300	0.7047203466414907	0.0	phnW	most stable
PA0595	PA14_07770	0.743448665265323	0.0	lptD	most stable
PA0517	PA14_06730	0.710651821906665	0.0	nirC	most stable
PA5185	PA14_68490	0.2990613275870415	5.9662334168124674e-111
PA0523	PA14_06810	0.45124693214888784	1.0540083095220223e-266	norC
PA0907	PA14_52520	0.6402865927665192	0.0	alpA	most stable
PA0862	PA14_53120	0.7271253751241329	0.0		most stable
PA1258	PA14_47940	0.874738679323083	0.0	lhpM	most stable
PA3555	PA14_18340	0.3130942274661006	5.624537068615351e-122	arnD
PA5510	PA14_72710	0.5546280925541195	0.0		most stable
PA2376	PA14_33920	0.20062214979705234	1.081976348921152e-49
PA0451	PA14_05880	0.7831991968587327	0.0		most stable
PA1957	PA14_39210	0.5025508527485667	0.0		most stable
PA0172	PA14_02150	0.7736139646168967	0.0	siaA	most stable
PA2715	PA14_29040	0.8114614376064433	0.0		most stable
PA2970	PA14_25630	0.7638258085079616	0.0	rpmF	most stable
PA2409	PA14_33540	0.3338246272220852	2.134088115771945e-139	fpvE
PA1799	PA14_41260	0.6447618116871163	0.0	parR	most stable
PA3641	PA14_17250	0.8486140886677577	0.0		most stable
PA4206	PA14_09530	0.7690643434134439	0.0	mexH	most stable
PA5238	PA14_69170	0.6670837604322993	0.0		most stable
PA2004	PA14_38580	0.5307157528646061	0.0		most stable
PA4979	PA14_65820	0.6826228609864918	0.0		most stable
PA3559	PA14_18300	0.4039703856398691	3.72510272500687e-209
PA1148	PA14_49560	0.6062502026916622	0.0	toxA	most stable
PA2721	PA14_28960	0.839784437984568	0.0		most stable
PA1538	PA14_44560	0.4853283105342712	3.1268881604e-314
PA3956	PA14_12690	0.5562747474428325	0.0		most stable
PA2867	PA14_27000	0.47385132620491827	1.2775218028289772e-297
PA3175	PA14_23170	0.7295241468125798	0.0	hutE	most stable
PA1081	PA14_50440	0.5753989491025796	0.0	flgF	most stable
PA2899	PA14_26570	-0.052548124690639665	0.00012057063644199135		least stable
PA1446	PA14_45770	0.5716276381568329	0.0	fliP	most stable
PA4482	PA14_58170	0.7589680738525281	0.0	gatC	most stable
PA1513	PA14_44880	0.44923451566972017	4.611232088642874e-264
PA0655	PA14_08400	0.48285552248395264	1.34251172393176e-310
PA0201	PA14_02530	0.2688829627674539	2.9772258574759533e-89
PA5064	PA14_66910	0.7725958971554788	0.0		most stable
PA3801	PA14_14900	0.832441758793634	0.0		most stable
PA5118	PA14_67580	0.8429388843363514	0.0	thiI	most stable
PA2930	PA14_26150	0.3681089192341135	2.5526056678111963e-171
PA0144	PA14_01780	0.611501161472454	0.0		most stable
PA4695	PA14_62150	0.7661410804454442	0.0	ilvH	most stable
PA5496	PA14_72520	0.5370861435282549	0.0	nrdJb	most stable
PA3074	PA14_24390	0.6786301940903632	0.0		most stable
PA4229	PA14_09230	0.48054260805027743	3.154324013894025e-307	pchC
PA1309	PA14_47310	0.6340458899524133	0.0		most stable
PA4761	PA14_62970	0.45474355123034643	2.463790550026099e-271	dnaK
PA3609	PA14_17620	0.6753188277579105	0.0	potC	most stable
PA5091	PA14_67240	0.7870786310747991	0.0	hutG	most stable
PA2759	PA14_28410	0.5706448214717685	0.0		most stable
PA5208	PA14_68800	0.5053996646430032	0.0		most stable
PA0412	PA14_05380	0.6073733905083927	0.0	pilK	most stable
PA1626	PA14_43490	0.5988269337371366	0.0		most stable
PA4268	PA14_08790	0.8188661155703953	0.0	rpsL	most stable
PA3626	PA14_17440	0.8013573667826673	0.0		most stable
PA0098	PA14_01190	0.6541565270053191	0.0		most stable
PA3225	PA14_22470	0.6835777152816171	0.0		most stable
PA3131	PA14_23620	0.6174385695068944	0.0		most stable
PA3752	PA14_15880	0.5484609050224024	0.0		most stable
PA1840	PA14_40710	0.6396116810490712	0.0		most stable
PA1810	PA14_41130	0.7336749925184874	0.0	nppA2	most stable
PA0245	PA14_03030	0.6140384777226924	0.0	aroQ2	most stable
PA1155	PA14_49470	0.7287679406673538	0.0	nrdB	most stable
PA3687	PA14_16690	0.7740325610424675	0.0	ppc	most stable
PA5057	PA14_66830	0.7513920021554011	0.0	phaD	most stable
PA3289	PA14_21510	0.7875497812021304	0.0		most stable
PA1013	PA14_51240	0.766988831441092	0.0	purC	most stable
PA5246	PA14_69270	0.503294681081452	0.0		most stable
PA0087	PA14_01060	0.5557382719989403	0.0	tssE1	most stable
PA2998	PA14_25305	0.868034340908119	0.0	nqrB	most stable
PA5474	PA14_72250	0.46001973458055667	1.9958316362286906e-278
PA2781	PA14_28120	0.3880734605883598	8.486535462901428e-192
PA4171	PA14_09940	0.5777607500572387	0.0		most stable
PA2776	PA14_28180	0.6078887683082459	0.0	pauB3	most stable
PA0360	PA14_04700	0.4798574959471683	3.1078648399375544e-306
PA5115	PA14_67540	0.5918218210832777	0.0		most stable
PA0916	PA14_52420	0.818228782557371	0.0		most stable
PA0530	PA14_06920	0.5360262878178911	0.0		most stable
PA1756	PA14_41840	0.39635682787715565	1.0077811431607736e-200	cysH
PA1469	PA14_45440	0.5865880646814173	0.0		most stable
PA0210	PA14_02570	0.7486116735040313	0.0	mdcC	most stable
PA1254	PA14_48000	0.6098237518192252	0.0	lhpC	most stable
PA3410	PA14_19990	0.2749569487432444	2.101315644274546e-93	hasI
PA2577	PA14_30770	0.3364717386937376	1.011408010242586e-141
PA1010	PA14_51270	0.8188624872651067	0.0	dapA	most stable
PA2449	PA14_32940	0.5116784182693704	0.0	gcsR	most stable
PA0306	PA14_04000	0.5616948683033691	0.0		most stable
PA2526	PA14_31900	0.2997992332745297	1.6256007002845387e-111	muxC
PA5114	PA14_67530	0.7507251968415487	0.0		most stable
PA2133	PA14_36990	0.8447746926798335	0.0		most stable
PA1902	PA14_09450	0.7014850524915879	0.0	phzD2	most stable
PA0061	PA14_00730	0.6168429551206326	0.0		most stable
PA4476	PA14_58090	0.23467353437835253	7.850542596890151e-68
PA2384	PA14_33830	0.7474204105640098	0.0		most stable
PA0420	PA14_05460	0.5083143611987071	0.0	bioA	most stable
PA0328	PA14_04290	0.13122616234344303	5.583560064812078e-22	aaaA	least stable
PA0198	PA14_02500	0.6239318891571239	0.0	exbB1	most stable
PA2636	PA14_30030	0.6131939288905709	0.0		most stable
PA5136	PA14_67830	0.8435963029275293	0.0		most stable
PA0112	PA14_01360	0.8088725903216846	0.0		most stable
PA3999	PA14_12100	0.7349213060105293	0.0	dacC	most stable
PA3050	PA14_24640	0.7860581396776614	0.0	pyrD	most stable
PA0992	PA14_51470	0.11325429771055721	9.743626143210688e-17	cupC1	least stable
PA1058	PA14_50690	0.49762365938607545	0.0	shaE
PA4256	PA14_08920	0.8421057443513343	0.0	rplP	most stable
PA2522	PA14_31970	0.44613599486808325	4.960165195105771e-260	czcC
PA0996	PA14_51430	0.5140662151447816	0.0	pqsA	most stable
PA4340	PA14_56420	0.6843066712806092	0.0		most stable
PA3222	PA14_22560	0.48374459541766324	6.686655307454e-312
PA4272	PA14_08740	0.8688590526517861	0.0	rplJ	most stable
PA1547	PA14_44460	0.6387461973031106	0.0		most stable
PA2879	PA14_26860	0.41730943134499154	1.8042609849980648e-224
PA2638	PA14_30010	0.7616199843411446	0.0	nuoB	most stable
PA5242	PA14_69230	0.6310645855518847	0.0	ppk	most stable
PA0155	PA14_01930	0.6135772711079945	0.0	pcaR	most stable
PA1531	PA14_44640	-0.04501474901399489	0.000990761419828991		least stable
PA3168	PA14_23260	0.8268625859230856	0.0	gyrA	most stable
PA0351	PA14_04590	0.53225762651917	0.0		most stable
PA5306	PA14_70060	0.599412595167866	0.0		most stable
PA2509	PA14_32220	0.609978885268584	0.0	catB	most stable
PA5030	PA14_66510	0.12874002764899403	3.2988624620421044e-21		least stable
PA1499	PA14_45030	0.29947246762179835	2.89252997093012e-111
PA4259	PA14_08890	0.8197523849303937	0.0	rpsS	most stable
PA5568	PA14_73410	0.8685780941746495	0.0		most stable
PA0074	PA14_00875	0.7361562177462361	0.0	ppkA	most stable
PA4961	PA14_65570	0.7707288082124162	0.0		most stable
PA1217	PA14_48570	0.42493818908042086	1.5122940624597438e-233
PA1141	PA14_49640	0.6589475935363968	0.0		most stable
PA3244	PA14_22020	0.641998080383208	0.0	minD	most stable
PA5398	PA14_71260	0.645160788229897	0.0	dgcA	most stable
PA2473	PA14_32650	0.8832562416757638	0.0		most stable
PA5332	PA14_70390	0.669365270648819	0.0	crc	most stable
PA1563	PA14_44280	0.6980902815498601	0.0		most stable
PA1930	PA14_39560	0.7992421445984385	0.0		most stable
PA1087	PA14_50340	0.4754451757834414	6.874873142312153e-300	flgL
PA4456	PA14_57880	0.6193841826275679	0.0		most stable
PA2282	PA14_35060	0.6695452746775868	0.0		most stable
PA3946	PA14_12820	0.7717682804351722	0.0	rocS1	most stable
PA4024	PA14_11770	0.6907155204581773	0.0	eutB	most stable
PA3800	PA14_14910	0.8222857161918565	0.0		most stable
PA0942	PA14_52070	0.7324283240260729	0.0		most stable
PA5271	PA14_69600	0.514414699076369	0.0		most stable
PA0255	PA14_03150	0.4435869462118466	9.571518989696976e-257
PA4247	PA14_09010	0.8247098199153748	0.0	rplR	most stable
PA1717	PA14_42340	0.5693695653446018	0.0	pscD	most stable
PA3605	PA14_17660	0.6533285135086719	0.0		most stable
PA0772	PA14_54300	0.7354845779006476	0.0	recO	most stable
PA3404	PA14_20050	0.7341647939132533	0.0		most stable
PA5039	PA14_66610	0.6817132159544836	0.0	aroK	most stable
PA2699	PA14_29230	0.7714833068450494	0.0		most stable
PA2631	PA14_30090	0.24993558694555207	5.545179489514188e-77
PA5520	PA14_72820	0.7195658807127404	0.0		most stable
PA0214	PA14_02620	0.743853620030641	0.0		most stable
PA0512	PA14_06680	0.6533868704980063	0.0	nirH	most stable
PA0721	PA14_48960	0.20843654422895203	1.3937975835666478e-53
PA0957	PA14_51890	0.2350227563345444	4.9282189284746816e-68
PA3969	PA14_12530	0.5302824378089829	0.0		most stable
PA0304	PA14_03960	0.728875808091397	0.0	spuH	most stable
PA1646	PA14_43220	0.805548576606809	0.0		most stable
PA4783	PA14_63230	0.497951901743435	0.0
PA1414	PA14_46160	0.5018561816319151	0.0		most stable
PA3526	PA14_18720	0.37382296187802677	4.925095169023962e-177	motY
PA1205	PA14_48730	0.629552309119964	0.0		most stable
PA5343	PA14_70550	0.6867514565206988	0.0		most stable
PA3427	PA14_19730	0.6471755329920081	0.0		most stable
PA5488	PA14_72430	0.5208375017704027	0.0		most stable
PA1819	PA14_41010	0.6782312947672389	0.0		most stable
PA1557	PA14_44340	0.6908687075631713	0.0	ccoN2	most stable
PA5395	PA14_71230	0.8081537191267759	0.0		most stable
PA2642	PA14_29940	0.733804205025376	0.0	nuoG	most stable
PA4377	PA14_56910	0.6527103056929578	0.0		most stable
PA1349	PA14_46830	0.8570060291354095	0.0		most stable
PA3743	PA14_15990	0.8575903229396196	0.0	trmD	most stable
PA5307	PA14_70070	0.4235280203998326	7.502242528717024e-232
PA4967	PA14_65660	0.8658917423924749	0.0	parE	most stable
PA5006	PA14_66190	0.7999949516662224	0.0		most stable
PA1502	PA14_45000	0.4887266878426902	2.84117e-319	gcl
PA5137	PA14_67840	0.5421392567763023	0.0		most stable
PA3336	PA14_20900	0.6283093080267762	0.0		most stable
PA2257	PA14_35390	0.8657493638965071	0.0	pvcD	most stable
PA3449	PA14_19500	0.715504030473707	0.0		most stable
PA2529	PA14_31850	0.5504121979999702	0.0		most stable
PA0019	PA14_00200	0.6507073702555952	0.0	def	most stable
PA4542	PA14_60190	0.3779211343709456	3.3274387692043123e-181	clpB
PA0354	PA14_04640	0.7034332420202521	0.0		most stable
PA4796	PA14_63370	0.31509766125682453	1.336925388084005e-123
PA3683	PA14_16730	0.8465876268494492	0.0		most stable
PA0246	PA14_03040	0.7521346645410741	0.0		most stable
PA5411	PA14_71420	0.7350511424409744	0.0	gbcB	most stable
PA4339	PA14_56410	0.5836879814112496	0.0		most stable
PA3401	PA14_20100	0.7091480470000248	0.0		most stable
PA2267	PA14_35250	0.6216365325076287	0.0		most stable
PA1517	PA14_44830	0.6643052323624069	0.0		most stable
PA0409	PA14_05330	0.6522250970257476	0.0	pilH	most stable
PA1666	PA14_42940	0.7145478818297377	0.0	lip2	most stable
PA0571	PA14_07420	0.39949685429647563	3.568533886000187e-204
PA0710	PA14_55130	0.03402789539253478	0.012816336047043466	gloA2	least stable
PA5375	PA14_70980	0.42138306251516455	2.7463344691866747e-229	betT1
PA3576	PA14_18050	0.6006956665706321	0.0		most stable
PA0143	PA14_01760	0.3657980786579387	4.844669676087956e-169	nuh
PA2564	PA14_31370	0.7789881685001592	0.0		most stable
PA1606	PA14_43730	0.5363887461070627	0.0		most stable
PA3317	PA14_21130	0.03744407423010226	0.006165218487739687		least stable
PA2904	PA14_26510	0.7200981528434864	0.0	cobI	most stable
PA5388	PA14_71160	0.8508911397086923	0.0	caiX	most stable
PA0461	PA14_06030	0.7630859642904184	0.0		most stable
PA0792	PA14_54000	0.6935587082558861	0.0	prpD	most stable
PA1959	PA14_39190	0.8189243062502328	0.0	bacA	most stable
PA3282	PA14_21590	-0.1178054850085536	5.426768531035799e-18		least stable
PA4927	PA14_65060	0.6353419154562694	0.0		most stable
PA3652	PA14_17110	0.7818879154638583	0.0	uppS	most stable
PA4809	PA14_63550	0.5470388531760912	0.0	fdhE	most stable
PA0014	PA14_00150	0.2494045305905088	1.1835775318433773e-76
PA5125	PA14_67680	0.6113432637971877	0.0	ntrC	most stable
PA3749	PA14_15920	0.6366718474486182	0.0		most stable
PA2963	PA14_25730	0.484135885820786	1.78094535547e-312
PA4774	PA14_63120	0.31269976995993076	1.1704464235347046e-121
PA0043	PA14_00550	0.729603040494116	0.0		most stable
PA1135	PA14_49710	0.763818813679501	0.0		most stable
PA2454	PA14_32880	0.7525079137705528	0.0		most stable
PA1206	PA14_48710	0.7560322954806904	0.0		most stable
PA0105	PA14_01290	0.7857485563940096	0.0	coxB	most stable
PA0149	PA14_01840	0.6088373168937329	0.0		most stable
PA5107	PA14_67450	0.2984181343117936	1.8473714529464594e-110	blc
PA4815	PA14_63650	0.7699531896024389	0.0		most stable
PA0068	PA14_00800	0.6118342136413232	0.0		most stable
PA1166	PA14_49330	0.7889126260160473	0.0		most stable
PA3382	PA14_20330	0.5739778458773214	0.0	phnE	most stable
PA4125	PA14_10610	0.7193300634808217	0.0	hpcD	most stable
PA4438	PA14_57650	0.8573314953048466	0.0		most stable
PA2132	PA14_37000	0.8164477074160783	0.0	cupA5	most stable
PA3697	PA14_16580	0.5991044461208681	0.0		most stable
PA4872	PA14_64440	0.6855181435500723	0.0		most stable
PA4406	PA14_57260	0.7235933851054952	0.0	lpxC	most stable
PA2045	PA14_38060	0.2495113564134039	1.016302179571955e-76
PA2672	PA14_29540	0.6723007388598188	0.0		most stable
PA5177	PA14_68390	0.3139572083289077	1.1274549524556108e-122
PA3965	PA14_12570	0.6435297087273052	0.0		most stable
PA2650	PA14_29830	0.6793643875197968	0.0		most stable
PA4615	PA14_61060	0.3885591909639542	2.5847212898517377e-192	fprB
PA0012	PA14_00130	0.4441107215770463	2.0331712879905068e-257
PA1871	PA14_40290	0.7136415332188519	0.0	lasA	most stable
PA3260	PA14_21850	0.6924285570851786	0.0		most stable
