PA14 id	PAO1 homolog id	Transcriptional similarity across strains	P-value	Name	label
PA14_10130	PA4162	0.7432970522614228	0.0		most stable
PA14_41790	PA1761	0.44525340290040544	7.660815195759951e-259
PA14_56220	PA4328	0.7108400380732192	0.0		most stable
PA14_08360	PA0651	0.7595109977354046	0.0	trpC	most stable
PA14_67140	PA5083	-0.011375845855662741	0.4055510356318708		least stable
PA14_29320	PA2691	0.23086222012809143	1.236053490764378e-65
PA14_16590	PA3696	0.7077060193822452	0.0		most stable
PA14_44400	PA1552	0.8314640742365587	0.0		most stable
PA14_68930	PA5219	0.6929586328248274	0.0		most stable
PA14_05810	PA0444	0.5235438521291388	0.0	amaB	most stable
PA14_62620	PA4732	0.7782026552276846	0.0	pgi	most stable
PA14_51360	PA1001	0.5448593097867015	0.0	phnA	most stable
PA14_51310	PA1006	0.6794865600344996	0.0		most stable
PA14_14890	PA3802	0.8437409763998377	0.0	hisS	most stable
PA14_57970	PA4465	0.6862401242171923	0.0		most stable
PA14_36470	PA2174	0.7906522107502152	0.0		most stable
PA14_15970	PA3745	0.8239102275791003	0.0	rpsP	most stable
PA14_15140	PA3783	0.7473525485965091	0.0		most stable
PA14_52465	PA0912	0.44005931847049984	3.3762975853226675e-252
PA14_02660	PA0218	0.27145160960499654	5.597198139854883e-91
PA14_32580	PA2479	0.46283405343584055	3.300128341684851e-282
PA14_69900	PA5295	0.6116108581053652	0.0		most stable
PA14_33480	PA2414	0.7518070806873778	0.0	sndH	most stable
PA14_45740	PA1448	0.6620168169676225	0.0	fliR	most stable
PA14_01680	PA0137	0.5348232260573614	0.0		most stable
PA14_49720	PA1134	0.660255888178396	0.0		most stable
PA14_25930	PA2947	0.571913530232364	0.0		most stable
PA14_24350	PA3077	0.4801792533001531	1.2108360369587931e-306
PA14_25970	PA2944	0.41085373704390094	6.246044392453047e-217	cobN
PA14_45300	PA1481	0.7928738535752339	0.0	ccmG	most stable
PA14_07870	PA0604	0.17418350101511712	1.0674353917708335e-37		least stable
PA14_02300	PA0182	0.33158655093929096	2.003665868709623e-137	fabG
PA14_01490	PA0122	0.8294918217798734	0.0		most stable
PA14_28710	PA2739	0.5070949231616765	0.0	pheT	most stable
PA14_29050	PA2714	0.8053221233401888	0.0		most stable
PA14_50280	PA1093	0.5323688243122291	0.0		most stable
PA14_71900	PA5446	0.541969514928359	0.0		most stable
PA14_17670	PA3604	0.820537322072515	0.0		most stable
PA14_08380	PA0653	0.6618950841487985	0.0		most stable
PA14_57460	PA4421	0.6945258976455493	0.0		most stable
PA14_56950	PA4381	0.10471500062175707	1.6268778174223653e-14		least stable
PA14_68870	PA5215	0.7145731896736718	0.0	gcvT	most stable
PA14_39260	PA1952	0.854843163270542	0.0		most stable
PA14_22720	PA3207	0.0959544478611277	2.0397336039365553e-12		least stable
PA14_43780	PA1602	0.5773227305319298	0.0		most stable
PA14_69200	PA5240	0.6529402075630241	0.0	trxA	most stable
PA14_64920	PA4915	0.780711819155462	0.0		most stable
PA14_41563	PA1778	0.594508194582678	0.0	cobA	most stable
PA14_41760	PA1763	0.6513530403237716	0.0		most stable
PA14_03840	PA0294	0.36717203683620087	2.3142720727896385e-170	aguR
PA14_70860	PA5369	0.4991898883140364	0.0
PA14_42840	PA1675	0.7253416076590752	0.0		most stable
PA14_49460	PA1156	0.6976580328389149	0.0	nrdA	most stable
PA14_57680	PA4440	0.753131827605466	0.0		most stable
PA14_31780	PA2534	0.629320253578816	0.0		most stable
PA14_52930	PA0876	0.2375595963519192	1.6842538617156595e-69
PA14_15810	PA3759	0.572745504387848	0.0		most stable
PA14_08780	PA4269	0.8156489362540931	0.0	rpoC	most stable
PA14_61020	PA4612	0.2356275350112294	2.2602669076779444e-68
PA14_34330	PA2345	0.838456851618027	0.0		most stable
PA14_70050	PA5305	0.6511838307500497	0.0		most stable
PA14_11430	PA4053	0.784806795344361	0.0	ribH	most stable
PA14_26070	PA2936	0.5503771528684334	0.0		most stable
PA14_27230	PA2849	0.5089704850590702	0.0		most stable
PA14_52240	PA0930	0.28530530214706773	1.0465949983261618e-100
PA14_16140	PA3732	0.4514678157310267	6.045345518983533e-267
PA14_57220	PA4403	0.7478899116134022	0.0	secA	most stable
PA14_71350	PA5405	0.7202052103989492	0.0		most stable
PA14_71370	PA5407	0.0162313250510938	0.2353073670555874		least stable
PA14_57490	PA4424	0.7662960611722949	0.0		most stable
PA14_68830	PA5211	0.7455156677004957	0.0		most stable
PA14_60770	PA4592	0.05693954863767836	3.094512469842797e-05		least stable
PA14_66060	PA4996	0.7828505402192701	0.0	rfaE	most stable
PA14_08020	PA0617	0.6264427445734359	0.0		most stable
PA14_27560	PA2823	0.7139508423948926	0.0		most stable
PA14_08280	PA0640	0.519455815304333	0.0		most stable
PA14_23130	PA3177	0.28720652478972103	4.3706862939294075e-102
PA14_69400	PA5256	0.7632898515770615	0.0	dsbB2	most stable
PA14_42270	PA1723	0.5296167074213499	0.0	pscJ	most stable
PA14_38820	PA1986	0.5587552511416325	0.0	pqqB	most stable
PA14_16930	PA3667	0.6996184931676067	0.0		most stable
PA14_23370	PA3148	0.6837613835976037	0.0	orfK	most stable
PA14_63300	PA4789	0.6800056191249703	0.0		most stable
PA14_07740	PA0593	0.7892879118236288	0.0	pdxA	most stable
PA14_09600	PA4201	0.577029165005554	0.0	ddlA	most stable
PA14_30380	PA2607	0.5297104278497461	0.0		most stable
PA14_56730	PA4362	0.8163097772596452	0.0		most stable
PA14_48990	PA0718	0.4259306462757242	1.0591910338888778e-234
PA14_16160	PA3730	0.7497183673567069	0.0		most stable
PA14_62710	PA4740	0.8499320160782022	0.0	pnp	most stable
PA14_10730	PA4115	0.692218518862321	0.0		most stable
PA14_31870	PA2528	0.28962371667551035	7.437974403138945e-104
PA14_70200	PA5317	0.6333996306202174	0.0	dppA5	most stable
PA14_12010	PA4007	0.803263068543676	0.0	proA	most stable
PA14_58330	PA4495	0.521503988609458	0.0		most stable
PA14_17690	PA3602	0.6733337242260884	0.0		most stable
PA14_47240	PA1315	0.12706929814920784	1.0764080603519384e-20		least stable
PA14_51410	PA0998	0.643620964341424	0.0	pqsC	most stable
PA14_62370	PA4712	0.5727102037745729	0.0		most stable
PA14_72740	PA5512	0.7001946218251774	0.0		most stable
PA14_50630	PA1064	0.8090685913083434	0.0		most stable
PA14_52310	PA0923	0.6555111906357751	0.0	dinP	most stable
PA14_19370	PA3459	0.5814866289053638	0.0		most stable
PA14_13150	PA3921	0.7709965414955362	0.0		most stable
PA14_13360	PA3907	0.6982453360182769	0.0		most stable
PA14_40560	PA1852	0.36569359521930933	6.592446281918945e-169
PA14_71500	PA5418	0.7178173189400338	0.0	soxA	most stable
PA14_27210	PA2851	0.8168628457836176	0.0	efp	most stable
PA14_36260	PA2200	0.23937710073310228	1.4327213120651531e-70
PA14_68350	PA5173	0.5802380405141194	0.0	arcC	most stable
PA14_21220	PA3309	0.5576519994178764	0.0		most stable
PA14_11570	PA4042	0.7916091522787347	0.0	xseB	most stable
PA14_44350	PA1556	0.6664118895359953	0.0		most stable
PA14_44880	PA1513	0.4492168992748508	5.4430305750828965e-264
PA14_57580	PA4432	0.814270328588579	0.0	rpsI	most stable
PA14_21590	PA3282	-0.11853990647577217	3.3933631103019915e-18		least stable
PA14_03020	PA0244	0.8587888395653088	0.0		most stable
PA14_28500	PA2753	0.6385367088309292	0.0		most stable
PA14_10420	PA4138	0.4543058079204329	1.0582726164028221e-270	tyrS
PA14_30650	PA2586	0.6415485360438472	0.0	gacA	most stable
PA14_34260	PA2351	0.7926986634128433	0.0		most stable
PA14_65740	PA4973	0.2769955328155749	8.365838592581259e-95	thiC
PA14_34500	PA2329	0.725238335397061	0.0		most stable
PA14_36690	PA2155	0.6042070097913642	0.0		most stable
PA14_69610	PA5272	0.27486921237190004	2.513728520508803e-93	cyaA
PA14_25060	PA3015	0.32929738521671265	1.8895077330529503e-135
PA14_31390	PA2562	0.7773045561284494	0.0		most stable
PA14_02220	PA0176	0.8107209374544766	0.0		most stable
PA14_50220	PA1097	0.5570377816893294	0.0	fleQ	most stable
PA14_37630	PA2079	0.46078261083875277	2.071417017655541e-279
PA14_23860	PA3112	0.7463475527560712	0.0	accD	most stable
PA14_68230	PA5165	0.6521245875207785	0.0		most stable
PA14_00160	PA0015	0.3202775389515488	7.80310936578584e-128
PA14_56960	PA4382	0.7163861711711978	0.0		most stable
PA14_03510	PA0270	0.6777078529125649	0.0		most stable
PA14_28880	PA2729	0.676464506235919	0.0		most stable
PA14_66760	PA5052	0.6814374178825916	0.0		most stable
PA14_70120	PA5311	0.7064267651739818	0.0		most stable
PA14_02340	PA0185	0.8237233447071137	0.0		most stable
PA14_08330	PA0648	0.4020156612564214	6.24470654761603e-207
PA14_43680	PA1610	0.5859626565577964	0.0	fabA	most stable
PA14_49750	PA1131	0.7167297910994899	0.0		most stable
PA14_04180	PA0320	0.22962948619210874	6.1690806376469745e-65
PA14_66790	PA5054	0.5687599465841053	0.0	hslU	most stable
PA14_45450	PA1468	0.6185947500793935	0.0		most stable
PA14_34080	PA2364	0.7551661096536815	0.0	lip3	most stable
PA14_20700	PA3353	0.6213786298294468	0.0		most stable
PA14_10610	PA4125	0.7193667015927322	0.0	hpcD	most stable
PA14_07770	PA0595	0.743404078379906	0.0	ostA	most stable
PA14_24180	PA3091	0.6392388804168446	0.0		most stable
PA14_61260	PA4629	0.708251731360427	0.0		most stable
PA14_06200	PA0474	0.8619003194636833	0.0		most stable
PA14_56480	PA4344	0.6831963810640097	0.0		most stable
PA14_19470	PA3452	0.7924931202274	0.0	mqoA	most stable
PA14_28030	PA2790	0.7266219545811734	0.0		most stable
PA14_31420	PA2560	0.4788152142579907	1.138253527301766e-304
PA14_41050	PA1816	0.6966126717452066	0.0	dnaQ	most stable
PA14_18090	PA3573	0.3182342486334733	3.8148137408862605e-126
PA14_46060	PA1422	0.37959034890978555	6.918380546458498e-183	gbuR
PA14_48410	PA1227	0.5236302443984246	0.0		most stable
PA14_15050	PA3791	0.48330520620563316	3.36752933966e-311
PA14_67840	PA5137	0.542013715830937	0.0		most stable
PA14_42090	PA1736	0.7168903827917307	0.0		most stable
PA14_43430	PA1630	0.5175521402165426	0.0		most stable
PA14_15280	PA3772	0.8617085991758735	0.0		most stable
PA14_56770	PA4365	0.5161948486775803	0.0		most stable
PA14_38430	PA2016	0.7244885930285303	0.0	gnyR	most stable
PA14_63310	PA4790	0.7591319600852955	0.0		most stable
PA14_10700	PA4117	0.6071776390974934	0.0		most stable
PA14_29600	PA2666	0.6014310411499626	0.0		most stable
PA14_22890	PA3195	0.4737059352690606	2.3333412961965104e-297	gapA
PA14_10790	PA4110	0.5049716210652626	0.0	ampC	most stable
PA14_12400	PA3976	0.7014846171798028	0.0	thiE	most stable
PA14_26140	PA2931	0.5893936582225507	0.0		most stable
PA14_22380	PA3232	0.5876931524032926	0.0		most stable
PA14_04000	PA0306	0.561548207282157	0.0		most stable
PA14_04940	PA0377	0.6428382924754458	0.0		most stable
PA14_66450	PA5026	0.6231691727977476	0.0		most stable
PA14_08560	PA0668	0.6505648771204674	0.0	tyrZ	most stable
PA14_36990	PA2133	0.844787351937216	0.0		most stable
PA14_16500	PA3702	0.6360606653409356	0.0	wspR	most stable
PA14_50740	PA1053	0.48249385869090755	5.1799875176266e-310
PA14_52600	PA0903	0.831169336879691	0.0	alaS	most stable
PA14_17130	PA3650	0.8366238041652114	0.0	dxr	most stable
PA14_44980	PA1504	0.717418117102318	0.0		most stable
PA14_57720	PA4443	0.6876089540770055	0.0	cysD	most stable
PA14_61770	PA4670	0.8381564725097205	0.0	prs	most stable
PA14_69700	PA5279	0.7051430330845737	0.0		most stable
PA14_62670	PA4737	-0.0357231425929507	0.008984132436255699		least stable
PA14_05660	PA0436	0.5438544578399187	0.0		most stable
PA14_58000	PA4468	0.7463554353439178	0.0	sodM	most stable
PA14_66260	PA5013	0.7532302770353302	0.0	ilvE	most stable
PA14_36740	PA2151	0.6032167318851054	0.0		most stable
PA14_27420	PA2836	0.880920475035966	0.0		most stable
PA14_50700	PA1057	0.5861513797100512	0.0	shaC	most stable
PA14_59960	PA0982	0.02989170790672168	0.028818628870984193	dsbA2	least stable
PA14_42680	PA1688	0.6514006230852518	0.0		most stable
PA14_73330	PA5562	0.8124448587651585	0.0	parB	most stable
PA14_38500	PA2010	0.5876063555498348	0.0		most stable
PA14_13330	PA3910	0.6433387533966145	0.0		most stable
PA14_11110	PA4081	0.8043084342988419	0.0	cupB6	most stable
PA14_35140	PA2276	0.5497132118623471	0.0		most stable
PA14_36550	PA2167	0.6206672530348226	0.0		most stable
PA14_55940	PA4306	0.7397197198589666	0.0		most stable
PA14_47940	PA1258	0.8747771677657743	0.0		most stable
PA14_13600	PA3889	0.5218845270542615	0.0		most stable
PA14_54600	PA0749	0.705708727212904	0.0		most stable
PA14_55170	PA0706	0.7482647623360424	0.0	cat	most stable
PA14_67860	PA5139	0.8369367285307777	0.0		most stable
PA14_13130	PA3923	0.7428992475582046	0.0		most stable
PA14_52580	PA0904	0.7746591804769464	0.0	lysC	most stable
PA14_03610	PA0277	0.7416375401714328	0.0		most stable
PA14_31800	PA2533	0.7471792271576261	0.0		most stable
PA14_26530	PA2903	0.6753548780400649	0.0	cobJ	most stable
PA14_28680	PA2741	0.7940270018294924	0.0	rplT	most stable
PA14_21670	PA3274	0.6480781543498598	0.0		most stable
PA14_24920	PA3027	0.61698791038492	0.0		most stable
PA14_41400	PA1792	0.670834948219183	0.0		most stable
PA14_37430	PA2093	0.6953757996099805	0.0		most stable
PA14_45970	PA1429	0.5991755814734	0.0		most stable
PA14_17930	PA3584	0.30430057632320395	5.641814449264955e-115	glpD
PA14_06670	PA0511	0.6921721215491712	0.0	nirJ	most stable
PA14_69890	PA5294	0.7914855155947892	0.0		most stable
PA14_71490	PA5417	0.7574930223335965	0.0	soxD	most stable
PA14_55180	PA0705	0.7133176600481009	0.0		most stable
PA14_18510	PA3544	0.5585318464045974	0.0	algE	most stable
PA14_28910	PA2726	0.5139470467287404	0.0		most stable
PA14_22060	PA3241	0.5869181610953895	0.0		most stable
PA14_42950	PA1665	0.6653807147211206	0.0	fha2	most stable
PA14_55530	PA0677	0.5672494183315047	0.0	hxcW	most stable
PA14_54000	PA0792	0.6930750933750995	0.0	prpD	most stable
PA14_21650	PA3276	0.7049346824926586	0.0		most stable
PA14_14800	PA3809	0.75827024761048	0.0	fdx2	most stable
PA14_04680	PA0358	0.774979100822049	0.0		most stable
PA14_37710	PA2071	0.6996576803804072	0.0	fusA2	most stable
PA14_07060	PA0544	0.10959515984575607	9.203330712637214e-16		least stable
PA14_47000	PA1334	0.5631919989981561	0.0		most stable
PA14_06150	PA0469	0.3944058674176683	1.4636316218711952e-198
PA14_51740	PA0970	0.6205766821134501	0.0	tolR	most stable
PA14_41670	PA1770	0.46363228357735475	2.6590648791794803e-283	ppsA
PA14_07710	PA0591	0.5153392149105405	0.0	apaG	most stable
PA14_50300	PA1091	0.39659441190389194	6.036286596716777e-201
PA14_49580	PA1146	0.7973268892257674	0.0		most stable
PA14_06950	PA0533	0.32654207688299525	4.2705035020782066e-133
PA14_72500	PA5494	0.5234110742906238	0.0		most stable
PA14_03670	PA0281	0.4534902842630757	1.281764819285092e-269	cysW
PA14_38780	PA1989	0.7233385705175145	0.0	pqqE	most stable
PA14_10500	PA4133	0.6501111023976303	0.0		most stable
PA14_33460	PA2415	0.7488614578921499	0.0		most stable
PA14_05340	PA0410	0.7167139045325255	0.0	pilI	most stable
PA14_17850	PA3591	0.8570524134104387	0.0		most stable
PA14_61910	PA4680	0.6528174935020417	0.0		most stable
PA14_37080	PA2126	0.4626320421856579	6.235657314084394e-282
PA14_12770	PA3949	0.826248008338071	0.0		most stable
PA14_36880	PA2141	0.564505509587221	0.0		most stable
PA14_19850	PA3420	0.8261797693565311	0.0		most stable
PA14_21340	PA3300	0.4502891987408103	2.1437754549662975e-265	fadD2
PA14_48550	PA1219	0.4588238203835673	9.32898403464288e-277
PA14_34660	PA2320	0.3512380646777748	4.387211697111104e-155	gntR
PA14_07260	PA0558	0.7189468266842162	0.0		most stable
PA14_65580	PA4962	0.8009442134493516	0.0		most stable
PA14_70760	PA5361	0.6102184323501492	0.0	phoR	most stable
PA14_28120	PA2781	0.3880389860727914	1.001890872174058e-191
PA14_54090	PA0787	0.6057889087918933	0.0		most stable
PA14_37400	PA2096	0.806352142354938	0.0		most stable
PA14_41080	PA1813	0.615184502010714	0.0		most stable
PA14_05920	PA0454	0.421390906318076	2.964175594713301e-229
PA14_55580	PA0672	0.6319681054077109	0.0	nemO	most stable
PA14_30260	PA2618	0.7638030412846217	0.0		most stable
PA14_08390	PA0654	0.7805178802030064	0.0	speD	most stable
PA14_41560	PA1779	0.7753729656578432	0.0		most stable
PA14_39130	PA1964	0.8029825414082234	0.0		most stable
PA14_71510	PA5419	0.688560617950851	0.0	soxG	most stable
PA14_49810	PA1126	0.6656016966911419	0.0		most stable
PA14_08070	PA0622	0.6163094056192798	0.0		most stable
PA14_23700	PA3124	0.47012586708549814	2.6164511440432265e-292
PA14_46760	PA1355	0.7946234028367887	0.0		most stable
PA14_23990	PA3103	0.7752512107224249	0.0	xcpR	most stable
PA14_55810	PA4296	0.7798775289451337	0.0		most stable
PA14_70450	PA5337	0.7445257772764183	0.0	rpoZ	most stable
PA14_48350	PA1231	0.8651355512804345	0.0		most stable
PA14_19690	PA3431	0.12771647762845287	6.84294191692374e-21		least stable
PA14_52350	PA0920	0.5222300585706278	0.0		most stable
PA14_64240	PA4857	0.46552887576337765	6.518600464561537e-286
PA14_04160	PA0319	0.83326830776034	0.0		most stable
PA14_37420	PA2094	0.8035425353618735	0.0		most stable
PA14_57830	PA4452	0.30134251045367366	1.1100751922969648e-112
PA14_03560	PA0274	0.7607263723208031	0.0		most stable
PA14_50110	PA1103	0.5645165676708785	0.0	fliH	most stable
PA14_19950	PA3413	0.3757975092857108	5.293490237006734e-179
PA14_00700	PA0058	0.809423989756912	0.0		most stable
PA14_29550	PA2671	0.7787815627898643	0.0		most stable
PA14_51670	PA0976	0.3878704435503253	1.5125753454198405e-191
PA14_50530	PA1073	0.6199249411080501	0.0	braD	most stable
PA14_34870	PA2300	0.7580712256669103	0.0	chiC	most stable
PA14_57020	PA4386	0.5819978623031803	0.0	groES	most stable
PA14_33730	PA2393	0.551377969414357	0.0		most stable
PA14_46770	PA1354	0.777446877764037	0.0		most stable
PA14_17640	PA3607	0.6594779687960466	0.0	potA	most stable
PA14_68380	PA5176	0.5130010906074127	0.0	nudE	most stable
PA14_00770	PA0065	0.7398137138256536	0.0		most stable
PA14_33590	PA2404	0.3300447303247304	4.301222935756694e-136
PA14_70070	PA5307	0.42344304016997925	1.0472738471479108e-231
PA14_27780	PA2811	0.6547006957808478	0.0		most stable
PA14_62940	PA4759	0.4242972391938565	9.872903946143017e-233	dapB
PA14_19710	PA3429	0.793479703989678	0.0		most stable
PA14_09940	PA4171	0.5767065528809558	0.0		most stable
PA14_47070	PA1329	0.8004745893856559	0.0		most stable
PA14_05750	PA0440	0.31963282915175817	2.671058277441912e-127
PA14_24500	PA3062	0.7991828627001595	0.0	pelC	most stable
PA14_56450	PA4342	0.8230894066399976	0.0		most stable
PA14_14960	PA3797	0.5879901927374224	0.0		most stable
PA14_44300	PA1561	0.3923580510353083	2.401291912418465e-196	aer
PA14_72360	PA5481	0.5970010662418814	0.0		most stable
PA14_38260	PA2031	0.779088671963055	0.0		most stable
PA14_05700	PA0438	0.6997593948859153	0.0	codB	most stable
PA14_10740	PA4114	0.31547938579941226	6.887446710328535e-124
PA14_57990	PA4467	0.7732082083984765	0.0		most stable
PA14_35240	PA2268	0.6963537142893521	0.0		most stable
PA14_01140	PA0093	0.6301559667727582	0.0		most stable
PA14_33870	PA2381	0.6409441552824612	0.0		most stable
PA14_11330	PA4062	0.42113363953056593	5.998995074786088e-229
PA14_33610	PA2402	0.6902185954496324	0.0		most stable
PA14_12390	PA3977	0.8190377694370473	0.0	hemL	most stable
PA14_42340	PA1717	0.5693291548200093	0.0	pscD	most stable
PA14_00170	PA0016	0.826314287581124	0.0	trkA	most stable
PA14_23450	PA3146	0.5740160252175541	0.0	orfM	most stable
PA14_26340	PA2916	0.4456395067768321	2.430753078658272e-259
PA14_52460	PA0913	0.7376866902055664	0.0	mgtE	most stable
PA14_03855	PA0295	0.6106131068676308	0.0		most stable
PA14_11120	PA4080	0.44121055780026625	1.1635223692041992e-253
PA14_49740	PA1132	0.7399703899233432	0.0		most stable
PA14_55290	PA0698	0.5728329814791925	0.0		most stable
PA14_34210	PA2354	0.7100776400138403	0.0		most stable
PA14_50450	PA1080	0.5376590893238519	0.0	flgE	most stable
PA14_17290	PA3637	0.7865541577049382	0.0	pyrG	most stable
PA14_66100	PA4999	0.7616625334668389	0.0		most stable
PA14_36110	PA2211	0.7715709249819697	0.0		most stable
PA14_63370	PA4796	0.3152276033940437	1.1043537754760398e-123
PA14_18760	PA3523	0.3903452806994263	3.485511037112306e-194
